start	end	text
1.442152466367713	11.457100149476831	Quindi uso il verbo venire. Venite qui oggi indica un movimento dei miei amici, loro, verso di me.
13.843647234678626	22.87713004484305	Ok? Capisco che può essere un po' complicato. Facciamo un riassunto veloce. Si usa il verbo
23.120722347629798	29.77571106094808	andare quando si indica un movimento verso un luogo lontano da tutte le
29.96043410852713	40.63696124031008	persone che parlano andiamo al mare domani adesso siamo qui il mare è là
41.16105263157895	49.336390977443614	lontano andiamo al mare domani il verbo venire si usa per indicare la
49.260000000000005	57.6151912568306	direzione di una persona verso un'altra persona che fa parte della conversazione, ok?
59.14154657293497	67.75666080843585	Vieni a casa mia è una direzione di una persona verso di me, verso il luogo in
67.90046065259116	76.1562763915547	cui vi trovo, casa mia. È chiaro? Se hai delle domande ti prego di
76.66138613861385	82.27524752475247	scriverle nei commenti qui sotto, io sarò felice di aiutarti e di risponderti.
83.16206451612902	89.57582795698924	Noi ci vediamo al prossimo video e ti ringrazio per essere stato o stata qui con me.
90.56326217228464	93.45229588014982	Ti mando un abbraccio grossissimo e a presto!
