start	end	text
0.12080536912751677	0.42281879194630867	Perché?
1.0604026845637584	1.5033557046979866	Boh, non lo so.
2.02006600660066	6.0934653465346535	Qualche consiglio su cui puoi posare la tua attenzione, tutte le malattie degli ultimi
6.300623229461756	10.99388101983003	trent'anni sono in gran parte dovute al tuo stile alimentare, quindi puoi morire.
11.260671140939598	11.86469798657718	Hai dei figli?
12.180071174377224	14.327686832740213	Loro potrebbero avere bisogno di te 10, 15, 20 anni in più.
16.120857908847185	20.35217158176944	Tu potresti aver bisogno di loro 10, 15 anni in più e vorresti stare con loro 10, 15,
21.86176291793313	25.89398176291793	20 anni in più, ma non solo perché sei in vita, perché sei in forma e ti puoi godere
25.88	26.906845637583892	quegli anni.
26.88	31.914301994301994	che non hai nulla sei in tempo ed è molto più facile rispetto a che iniziassi a preoccupare
31.919999999999998	36.81422740524781	di questa cosa quando ti è già sorta la malattia. Se devi fare una maratona è molto
36.8	41.73417867435158	meglio iniziare insieme agli altri piuttosto che partire un'ora dopo, o sbaglio. Quindi
41.92041558441558	47.53496103896104	insomma potrei andare avanti all'infinito. Trova il tuo motivo all'azione, ognuno al
47.480000000000004	53.65520987654321	suo ce ne sono infiniti ma deve essere ben chiaro, ben definito, rendilo ben vivido nella
53.599999999999994	58.33417417417417	la tua mente e fatti muovere da questo ogni giorno. Devo fare una scelta piuttosto che
58.300051679586566	64.09498708010337	un'altra? Non lo faccio perché sennò ingrasso un chilo. Faccio questa scelta perché nel
64.2605541561713	69.91476070528968	lungo periodo ho quell'obiettivo. Questa è la chiave. Mangi bene e non mangi da schifo
70.24064	75.23392000000001	non perché tra un mese arriva l'estate, ma perché vuoi essere in forma nel lungo periodo.
75.66035897435899	81.2346153846154	Allora sì che funziona, altrimenti ti garantisco che mangi da schifo anche a sto giro. Trova
81.44046945067265	85.78074971973095	il tuo motivo all'azione e allora sì che può funzionare quello che stai facendo.
