start	end	text
0.0	1.4638120104438643	cinese e il 90% di quello che vediamo di solito arriva da lì. Semplicemente
5.8807380073800735	9.654612546125461	qualcun altro ci ha messo sopra un prezzo più alto e ce lo sta rivendendo
9.862096317280454	14.13416430594901	su altri siti, magari siti occidentali. Scaricate l'applicazione di AliExpress e
14.621359223300972	18.433656957928804	vicino alla barra della ricerca vedrete un simbolino che vi apre la ricerca
18.66084690553746	22.774201954397395	tramite immagine. Questo vi consentirà di cercare gli articoli non in base al nome
22.881130742049468	26.273074204946997	ma in base all'aspetto estetico. Se siete a computer non fate altro che
26.540934579439256	30.713894080996887	inquadrare il computer scattandogli una foto se invece siete da cellulare prima
30.961033210332104	34.57431734317343	fate uno screen a quello che volete acquistare e lo caricate su aliexpress
34.661381074168794	39.03253196930946	così lui cercherà e vedrà se in tutto il sito ci sono cose simili. Il 50% delle
40.16064724919094	44.15352750809061	volte scoprirete che si tratta di un prodotto cinese che si trova di base su
44.16	48.573880126182964	aliexpress o comunque in cina e che viene rivenduto qua magari al doppio
48.941276595744675	53.61544072948328	non conviene sempre attenzione perché spesso e volentieri i prodotti d'aliexpress
53.12	58.49518413597733	Aliexpress ci mettono anche fino a un mese per arrivare quindi se voi avete l'urgenza di comprare qualcosa
58.199999999999996	62.513395638629284	cosa fregate, ve ne spendete qualcosina in più e compratelo magari da Amazon.
62.76058064516129	65.132	Sono andato su Amazon, ho preso un prodotto o qualsiasi nella o...
