start	end	text
0.20064724919093851	4.213592233009709	La cosa che però posso dirvi è che se metterete in pratica queste piccole abitudini
4.540921409214092	9.594579945799458	regolarmente all'interno della vostra vita, beh, andrete magari a risparmiare da qualche decina d'euro
9.6	10.523770491803278	a magari addirittura centinaia d'euro ogni mese.
12.901294498381876	16.653398058252428	Che, mi rendo conto, non cambiano la vita, però è comunque qualcosa.
16.94078947368421	20.673026315789475	Numero 3. Lo dico senza girarci intorno. Io guadagno bene.
21.02063037249284	25.55358166189112	Dal punto di vista economico, non avrei bisogno di tutti questi trucchetti.
26.02130177514793	26.966863905325443	E allora perché lo faccio?
27.380582524271844	31.4336569579288	perché sono cose che non mi costano niente nessun tipo di fatica eppure mi
31.54051282051282	34.91282051282051	fanno risparmiare soldi e chi se ne frega se guadagno anche bene non è
35.140852459016386	39.11383606557377	questione di essere umile è proprio un senso pratico se è una cosa serve e
39.54256985294118	42.0745625	e beh allora la faccio. Detto ciò iniziamo
