start	end	text
0.24077669902912624	4.213592233009709	avete presente quelle situazioni in cui vi serve qualcosa all'ultimo però non
4.2	7.472684824902723	ce l'avete in casa allora magari dovete uscire addirittura apposta e
7.741423220973783	10.471610486891386	andare a prenderlo nel primo posto che ce l'ha pagandolo pure caro?
10.840446096654276	13.891747211895911	bene anche io e le situazioni sono le più disparate
14.240343839541548	19.13432664756447	vi faccio giusto due esempi io detesto profondamente incartare regali è proprio
19.12	23.23371237458194	un'attività che mi irrita e che non ho mai voglia di fare quindi da un bel po'
23.12	26.371955719557196	di anni a questa parte mi sono convertito ai sacchetti regalo
26.68037617554859	30.973793103448276	Il punto è che non li trovo mai in giro per casa e questo mi costringe ogni volta che
31.18071661237785	35.113485342019544	faccio un regalo a prendere quello che magari mi offre il negoziante che te lo fa pagare
35.12	35.84311688311688	carissimo anche due euro a sacchetto.
37.90039886039886	42.47339031339031	Oppure ancora per i video come questo uso un microfono che è quello che state guardando
42.90035587188612	46.29238434163701	e che utilizza una batteria che è una di quelle che non si trovano mai.
46.580571428571425	49.11085714285714	Quanti di noi in casa hanno questa batteria?
49.36	50.54706586826347	Probabilmente nessuno.
50.860491228070174	54.45305263157895	Eppure non si trova solo all'interno del mio microfono ma anche ad esempio nelle bilanche
54.44	59.494358974358974	da cucina, in alcuni piccoli orologi, quindi capita a tutti e a un primo poi nella vita
59.48	64.47426934097422	di averne bisogno. Cosa succede quando si scarica? Si va nel primo supermercato, si
64.48	70.85475638051045	prende una confezione da due batterie che si paga 5 euro, 2 euro e mezza batteria. E no, dai.
71.20032288135593	75.79880783898305	Nel tempo ho imparato che devo attrezzarmi in modo tale da non buttare soldi in queste situazioni.
76.12194387755102	77.02332653061225	su Amazon ad esempio
