start	end	text
0.0	4.613569321533923	l'e-ban del vostro conto in modo tale che Satis Pay possa pescare da lì e ricaricarsi.
5.000508905852417	10.755114503816793	Satis Pay ad oggi è già accettato in oltre 150.000 punti vendita e il numero non fa che
10.68	11.04241610738255	crescere ogni anno.
11.940766961651917	16.534277286135694	Potete pagare tutto tramite app, sia nei negozi, scannerizzando il QR code quando lo vedete
16.780996677740863	20.57355481727575	in cassa, ma anche all'interno dell'app ci sono dei servizi come ad esempio la ricarica
20.821522842639595	22.329137055837563	telefonica o i bollettini.
22.620459016393443	26.613508196721313	Spesso tra l'altro ci sono delle promozioni per cui se in alcuni posti pagate con Satis
26.6	27.46337254901961	Pay vi verrà dato un cashback promozionale.
29.880514469453374	32.89016077170418	E questo cashback a volte può arrivare anche a cifre molto alte, anche fino al 10%.
34.1203426124197	41.21550321199143	Oltre a essere comoda, però, è un'app fondamentale per i negozianti, che spesso, soprattutto su piccole cifre, devono pagare commissioni molto alte.
41.480409207161124	47.014526854219945	Qui, invece, sotto i 10 euro, il negoziante non paga alcuna commissione, e in più non c'è neanche il canone.
47.3005577689243	49.97115537848605	Immaginatevi un mondo ideale dove non sentite più frasi come
50.50174940191388	54.26355861244019	solo con tanti sotto 5 euro il post è rotto
