start	end	text
0.0	0.6627385892116182	pagati solo 55 centesimi l'uno.
3.020814479638009	5.049954751131222	Idem le batterie, ne ho comprate un po'.
5.440658436213992	8.151769547325102	In questo modo quando mi si scarica non vado nel panico,
8.16	10.250146341463415	non dico oddio dove posso andare a comprarla,
10.28	11.444478764478763	non la pago carissima ma so che ce l'ho là nel mio cassetto.
13.620669856459331	15.650334928229665	Ovviamente non iniziate a fare scorta di tutto,
15.760398009950249	17.68995024875622	altrimenti diventate accumulatori seriali.
17.920784313725488	20.77192156862745	Fatelo solamente per quelle cose che sapete che,
21.06086956521739	23.791620553359685	se vi servono d'urgenza, finite per pagarle carissime.
24.060616740088108	26.451101321585902	Non faccio scorta di bagnoschiuma per intenderci,
26.64087431693989	28.16918032786885	se anche lo finiscono me ne sono accorto,
28.16	32.974159292035395	vado al supermercato, lo pago il giusto e torno a casa. Prima di passare agli ultimi due trucchi
33.1803658625731	36.3856875	che secondo me sono i migliori lo sponsor di oggi, ovvero
