start	end	text
0.3208864265927978	5.274570637119114	in due siamo già a 30 euro a casa se ci si fa una spaghettata con anche una
5.24	8.832302405498282	pasta buona per esempio, quanto si spende? 3 euro.
9.160273037542662	12.973242320819114	Chiaramente questo discorso vale solamente se in quel momento volete
12.980058309037902	17.854227405247812	uscire per la compagnia, per stare con i vostri amici, con il vostro partner, se
17.84	22.033615635179153	invece volete andare in un posto a provare proprio quel posto lì, non ha
22.120424028268552	25.693003533568906	senso stare a casa. Per il resto delle volte però scoprirete che stare a casa
26.181766784452297	29.373003533568905	non solo vi farà risparmiare un sacco ma magari aggiungerà anche valore
30.18270627062706	33.45346534653465	all'esperienza. Spesso io organizzo con i miei amici o con la mia ragazza di
33.44	34.96464831804281	trovarci a casa e ci passiamo una serata in serenità risparmiando. Questo non
38.2005698005698	41.83088319088319	significa che non usciamo mai però nell'arco di un mese anziché fare 10
43.04	44.22402730375427	uscite al ristorante magari ne fai 5 al ristorante e 5 a casa.
47.02035335689046	50.61300353356891	Tra l'altro potete pure sfruttare l'occasione di siamo a casa per fare
50.80194052419355	53.003092237903225	qualche attività che al ristorante non potreste fare.
