start	end	text
0.48099378881987576	7.515527950310559	E no, non consegno regali in anticipo e non vado a qualcuno a giugno a dire buon Natale con un regalo improvvisato.
7.921548387096774	8.585806451612903	Nulla di tutto ciò.
8.94034229828851	14.874816625916871	Però quando possibile cerco di pensarci in anticipo, magari anche di acquistare lo stesso prodotto in anticipo.
15.140280561122244	22.87575150300601	Se so che tra sei mesi è il compleanno di un amico e vedo qualcosa che, in base a come lo conosco, potrebbe piacergli, già lo compro.
23.160466472303206	28.034635568513117	Non solo, con le persone con cui magari siamo meno in confidenza, con cui ci si fa regali un po' per
27.88	34.45543529411765	quieto vivere, potete anche pensare dei regali paspartout, un qualcosa di adatto più o meno a tutti.
34.84110275689223	40.43508771929825	Io per esempio regalo spesso alcuni libri che mi sono molto piaciuti e che sono adatti più o meno a tutti.
40.86105263157895	47.215560640732264	Un esempio è La fattoria degli animali, che è un libro di George Orwell molto corto e decisamente accattivante che
47.16	48.82457300275482	qualsiasi persona a cui l'ho regalato l'ha apprezzato. Fare così vi eviterà tanto per
52.44	58.17493472584856	cominciare lo stress di andare in giro e cercare un regalo all'ultimo e soprattutto vi eviterà di
59.24294318181818	66.64233664772726	spinti dalla fretta a comprare qualcosa di brutto inutile o magari anche di pagarlo troppo. Niente
65.30319813829786	66.8014029255319	più regali stupidi come la
