start	end	text
0.24053452115812918	5.031180400890869	Ciao ragazzi, questo è l'intro del video, ho acceso il telefono, ho iniziato a riprendere il mio nuovo telefono 14 Pro Max Nero
7.442211055276382	8.628140703517587	e ho iniziato a parlare.
9.0	10.405622489959839	Praticamente il punto di questo video è uno sfogo universitario,
12.0	17.714285714285715	è uno sfogo per chi io ero nata dal punto che tornavo in Italia, facevo quei tre esame, ho fatto,
18.0	21.712374581939798	e la situazione si è complicata perché me ne mancherebbero un po' di più.
22.040114613180517	27.19484240687679	Ribadisco sempre la stessa cosa, non c'è bisogno che lo dico io, che l'università è una cosa personale.
27.44112244897959	32.894999999999996	non vi fate problemi regà, vi lascio al video. Buonasera ragazzi questo è un video sfogo, un video
33.40127358490566	39.79632075471698	all'ultimo momento perché vi devo raccontare quello che mi è successo. In realtà volevo mandare avanti con la vicenda
39.96195439739414	43.834527687296415	però poi io ho detto oh stasera c'ho la parlantina, oggi è sabato sera
44.38199535962877	50.19545243619489	crea mannà s'amore non me ne frega poco niente di quello che pensi perché c'è ora freddore, me ne può frega poco nemmeno. Pijama
50.82231578947368	53.933192982456134	non esco, sabato sera non me ne frega poco niente, sabato sera perché
55.16298368298368	60.51543123543124	ragazzi io ho scoperto di stare indietro con l'università ok non è una novità
61.12203174603175	65.09460317460318	eppure io gli esami ho fatti adesso farò lo story time del mio percorso
65.20090702947846	71.65551020408164	universitario perché l'erasmus non è purtroppo solamente felicità ma ci sono
71.86080586080587	75.17289377289377	anche momenti di sconforto come questo praticamente parte tutto da tipo
75.82188679245283	80.59471698113208	giovedì l'altro ieri perché oggi è sabato sera in cui scopro che la tipa
80.56	85.47592125382263	dell'università, cioè quella che gestisce Erasmus e ha inviato un'emmail dove dice tu entro il 15
