start	end	text
0.0	5.294626038781164	mercoledì quindi amore tra quattro giorni dovete inviare il vostro piano di
5.24	9.593777777777778	studi che spiego sarebbero quindi gli esami francesi comparati con quelli
9.56	14.113969230769229	italiani ok? che al Erasmus fai gli esami in Francia però dopo quando li devi
14.86264406779661	18.01328813559322	convalidare con quelli italiani questa così si sveglia c'è stato il semestre
18.200651465798046	22.17355048859935	passato che gli ho inviato so change of form e gli ho inviato a dicembre cioè fine
22.340582524271845	26.453851132686083	semestre e mezzo semestre vale mercoledì va bene? Prima parte del discorso
27.00158024691358	32.83595061728395	terminata, quindi si parte con questa donna, la responsabile Erasmus dell'università francese
32.96114285714285	38.99547619047619	che richiede entro mercoledì questo change form, con quegli esami che voglio dare. Problema! Io
39.12063218390804	43.91436781609195	voglio cambiare il mio piano di studi, io ho un esame che dovrei dare in Italia, tipo relazioni
43.879999999999995	48.09246290801187	internazionali, ma tu mi vedi, io sono una che ce la faccia, tu non vuoi studiare internazionali?
49.08072727272727	58.77672727272728	No, quindi io prima di poter appunto inviare gli esami esteri comparati con quelli italiani
58.760000000000005	63.19385579937304	che chiamiamo Changeform, io devo prima modificare gli esami che voglio dare in Italia per il
63.16	64.00563758389261	mio piano di studi.
64.16	68.21333333333334	Vabbè così, sento di qua, sento di là, tutto oggi eh, ma che esami posso dare?
68.24000000000001	69.86443835616438	La posta di relazioni internazionali, sì, ma a me ci impegno proprio a ricercare, ok,
73.62028708133971	75.48918660287082	storia contemporanea, ok?
76.66210772833725	82.03466042154568	vado piano di studi, apro, clicco e cosa posso fare? storia contemporanea, metto
82.32000000000001	85.10787535410766	invio il piano di studi, regà ma non mi è sembrato con gli esami vecchi, quindi io
87.64072072072072	92.13417417417418	praticamente io dovrei tornare a Roma e fare le storie internazionali, ma dove? ma
92.3407084468665	97.47465940054497	mai, mai nella vita lo farò, ok? io sono schitta al prof, scusi me lo può cambiare, devo fare
97.5804501607717	101.69363344051447	altri esami, ma tu, il prof mi risponde, ma tu dovresti iscrivere a quest'altra
101.68	105.87416949152544	prof? vabbè ragazzi, è confuso, sono confusa più io che voi, ok? questo secondo
106.02135922330098	109.5126213592233	capitolo perché la cogliona cioè io non è che so cogliona poco capito che
110.62284722222222	113.67340277777778	tra l'altro quello che volevo dire è che praticamente io due giorni fa ho
113.58	117.69348684210526	scritto al mio amico amore io mi voglio complicare la vita perché va tutto
118.42242622950819	121.85363934426229	troppo liscio ma io intendevo complicamento della vita tipo una
121.98057877813504	126.05363344051446	frequentazione, una storia d'amore, ne intendevo problemi di universitari
126.03999999999999	128.04975609756096	perché già ce ne avevamo tanti però va bene
128.72166172106824	133.03442136498515	se non capite lo capisco ma io solo così ve lo posso spiegare
133.18059225512528	139.71544419134395	Praticamente, ma io non vado tipo a scorrere tra gli esami che dovrei dare a
140.04085333333333	145.23466666666664	Parigi, ok? Io vado a scorrere e io in Italia dovrei dare l'esame Lingua
145.23999999999998	152.0154691075515	Spagnola 3, 6 CFU. E io avevo trovato l'equivalente in Francia, quindi dovevo
152.58165242165242	157.07441595441594	fare 3 di un esame che si chiama Lingua Spagnola e 3 Tecniche Spagnole, quindi
157.5208586762075	166.2965295169946	farci fasei. Amore, ma non sono giusto per curiosità. Nella brochure e mo si è venuta
166.4203956043956	173.41573626373625	a sapere che questi non so più da 3 e 3, ma sono 2 e 2, quindi mancherebbero due. Cioè
173.52040609137055	179.27497461928934	un altro esame dovrei aggiungere, che non possa aggiungere, perché le iscrizioni erano
179.26	185.6752380952381	chiuse due...all'università francese erano chiuse due settimane fa. Ok, ok? Cioè io
185.68	191.65501259445844	per la curiosità, che io mi potrei pure sta zitta e mette i CFU falsi, però io non voglio
191.64000000000001	195.13256317689533	avere problemi di legge, perché qua si tratta di contratti, quindi non voglio avere problemi.
196.30270270270273	201.29493857493858	Però, ragazzi, vi rendete conto quanto cavolo è impicciato? Cioè, l'Erasmus, uno dice
201.5204892966361	205.95400611620798	eh vado, festa, ma tutte queste cose ne fai vedere del risaurimento nervoso il sabato
205.92000000000002	207.06515837104075	sera che ha il grammarnazo? Questo è letteralmente saurità.
208.44020050125314	214.17453634085214	Ma questi qua, adesso cavolo, del lisonse di Spagnolo, qua a Parigi, il primo semestre
214.36	219.97477572559367	è la stessa materia del CFPur secondo due CFU, vai, così, uno rischio di non dare
220.1203892944039	226.21518248175184	spagnoli in Francia, ma vabbè, invece io in realtà, allora, no, io sono una persona
