start	end	text
0.36112852664576806	4.47398119122257	faccio la maturità, finisco la maturità, dagli a settembre non avrei fatto niente
4.660915492957747	7.691549295774648	allora mi sono detto facciamo un video al giorno, inizio a fare un sacco di video video video
8.280547112462006	12.67386018237082	e il mio canale youtube da canale grande ma comunque con numeri modesti
12.700000000000001	13.604017857142859	inizia a crescere sempre sempre sempre di più
15.360493827160495	19.693827160493825	inizio quindi ingegneria super carico, prime settimane proprio wow fighissimo
19.920735785953177	23.592976588628762	mi piaceva tantissimo l'ambiente, la gente che ho iniziato a conoscere, tutto quanto
23.940718562874252	28.233532934131738	ai tempi tra l'altro non mi era ancora trasferito qui quindi facevo avanti indietro tutti i giorni
28.600803212851407	31.33172690763052	treni, ritardi, cose, mi spiace veramente
31.841471571906354	35.29297658862876	tutti voi che fate i pendolari sono con voi, tenete duro
35.56071428571428	37.83080357142857	fatto sta che ci stavo già ragionando da un po' di tempo
38.10100502512563	39.80954773869347	c'era la possibilità di avere questa casa libera
40.14087591240876	43.2521897810219	perché qui vive la mia nonna, non è venuta a mancare fortunatamente
43.4	44.52751677852349	ma vive da un'altra parte
44.801459854014595	47.691970802919705	e quindi sia per una questione logistica legata all'università
47.98032128514056	50.8718875502008	sia banalmente per avere una connessione internet decente
51.281285294117644	52.96696764705882	che a casa mia vecchia come ben sapete non avevo
53.383942857142856	54.0292	sia per avere un
