start	end	text
0.40116618075801747	4.934344023323614	tutta colpa sua senza soffermarci su cosa sia questa roba qua diciamo che sia
5.060664206642066	8.392915129151291	perché è una materia un po più astratta che va proprio capita sia
8.32	12.473663366336634	perché il nostro prof diciamo era un po troppo un legislaid e sia perché nel
12.4	16.13314487632509	mentre come al solito vi ricordo che mi stavo trasferendo continuate a fare un
16.280760456273764	19.39254752851711	sacco di video tutto quanto mi sono ritrovato due settimane prima nel
19.620852459016394	23.513573770491803	parziale sostanzialmente nel baratro i parziali per chi non sapesse le prove
23.48	27.87373040752351	initinere per chi si lo vuole tirare sono degli esami sostanzialmente
27.88	33.174585635359115	intermedi quindi invece che fare un esame grande nella sessione invernale a
33.320482573726544	38.69485254691689	gennaio a febbraio ne fai due più piccoli uno di solito a ottobre novembre e un
38.941107266435985	42.45321799307958	altro appunto durante la sessione ecco quindi mi son messo lì ho iniziato a
42.42	46.1530985915493	studiare studiare studiare non è che mi sono ammazzato di studio ci tengo a
46.120000000000005	49.6527536231884	precisarlo però abbastanza carico consapevole che sicuramente non avrei
49.66	53.6533110367893	preso un 30 ma consapevole che determinate cose le sapevo fare vado
53.76035587188612	57.3129537366548	all'esame disastro totale io ripeto sono sempre andato bene a scuola quindi non
57.3	64.4358574610245	ma avevo mai provato questa sensazione di disagio proprio, panico totale e in quel momento mi è crollato il mondo addosso
64.56065162907268	70.27493734335839	io mi ricordo che la sera ero in lacrime al telefono con i miei genitori dicendo no no no no no sono un fallimento
70.58070175438596	76.67593984962406	in realtà poi era andato nel complesso male a tutti gli altri del mio corso quindi era anche una questione di difficoltà
76.9015037593985	82.19473684210526	dopodiché ci è stato invece il parziale di analisi che è fondamentalmente matematica pura e quello è invece andato bene
82.34013114754099	86.4535737704918	non mi ricordo se avevo preso 24 o 25 o qualcosa del genere ed era tutto
86.86152249134948	90.21307958477509	programma già fatto e rifatto al liceo fondamentalmente e quindi mi ha fatto un
90.22	93.47231939163498	po' risollevare ho detto ok forse non sono così troppo un fallimento si può
93.8010989010989	96.97267399267399	fare posso fare ingegneria posso nel mentre continuare a dedicare tanto tempo
96.97999999999999	102.31457534246574	a youtube perché questa roba qui non lo so se l'avete capito ma richiede tanto
102.62105610561056	106.373399339934	tempo sia per fare i video sia per recuperare i prodotti sia per montare
106.64091872791519	110.05293286219081	disfare gestire tutto il lato commerciale le collaborazioni e
110.2606779661017	114.05349152542374	quant'altro io andavo alle lezioni alla mattina tornava a casa facevo i video
113.98	118.19368078175896	però era tutto un loop continuo continuo continuo e non è che studiavo a casa mi
118.34065573770492	122.23337704918033	concentravo molto di più nelle lezioni e cercavo di assorbire il più possibile
122.4410786401099	125.9218125	Cosa che però all'università non basta, se al liceo basta seguire, star att...
