start	end	text
0.0	2.951052631578947	Ciao a tutti e bentornati sul mio canale!
3.440223713646532	9.874586129753915	Come state? Spero che stiate benissimo e spero anche che siate pronti per guardare questo video.
10.380228571428573	14.812857142857144	Mettetevi comodi, perché oggi parliamo di qualcosa di assolutamente divertente,
15.420180831826402	23.895479204339964	perché parleremo di film italiani da guardare su YouTube in maniera assolutamente legale e gratuita.
24.580314136125658	33.55595113438045	Ci tengo a sottolineare ciò, perché è molto importante guardare contenuti che hanno dei diritti d'autore in maniera legale.
33.98022883295194	40.05409610983982	Come è possibile che su YouTube si possa vedere un film gratuitamente e legalmente allo stesso tempo?
40.98081145584725	46.67436754176611	Perché ci sono dei canali YouTube che sono di proprietà di case di produzione cinematografiche,
47.160282352941174	53.655529411764704	E quindi loro, che detengono i diritti su questi film, decidono di caricarli su YouTube.
53.680213903743315	62.475864527629234	E quindi si possono trovare delle vere chicche su questa piattaforma da guardare per mantenersi in allenamento con la lingua italiana.
62.920250521920664	70.1954070981211	Ne ho selezionati quattro per voi oggi. Sono dei film non recentissimi, ma neanche vecchissimi.
70.4	70.80144404332131	Il più vecchio è del 2001.
74.04006359649124	80.42513541666666	Sono dei film abbastanza recenti che vi consiglio di guardare. Io li ho guardati e mi sono piaciuti molto.
