start	end	text
0.20055248618784527	5.3146408839779	Non è la stessa cosa diamoci un pochino di forza perché lo so che non sono da solo a figurarsi c'è in vista l'estate che è una
5.26	7.767911392405063	Cosa che non me n'è mai fregato niente dell'estate ve lo dico proprio onestamente non me ne è mai fregato nulla
10.161534246575343	14.954630136986303	Però casualmente adesso saremo in tanti ad essere a dieta proviamoci proviamoci amici cioè
15.501889250814333	19.073485342019545	Dai dai cavolo per adesso gli allenamenti l'ho fatti tutti non
19.080000000000002	24.535677233429396	Ho mai saltato uno sarebbe bello arrivare ad un punto in cui sia un balance sia un equilibrio
24.92235924932976	28.471849865951743	Da cui magari non si esce più no perché poi vi devo dire questa cosa nel 2019 quando io dimagri
29.901073446327683	33.91237288135593	non è che dimagri così tanto a livello di peso se non sbaglio dimagri 5 kg una
34.80062068965517	38.533448275862064	cosa del genere che non sono tantissimi no però io mi vedevo bene cioè avrei
38.58048780487805	42.21310104529617	preferito dimagrire ancora qualcosa io vi dico la verità ho in mente un peso
42.2	45.51254752851711	che probabilmente non raggiungerò mai e onestamente anche la mia nutrizionista
45.480000000000004	49.77376205787782	mi ha detto ali credo che questo peso qui sia un pochino irreale per te per la
50.06044625	54.74658875	tua fisicità perché faresti molta molta molta fatica a rimanere su quel peso
54.9014175	55.60693	Considerando
