start	end	text
1.6843750000000002	5.714843750000001	non lo so anche perché quel peso attualmente è tipo 12 chili meno di
5.9208	9.212727272727273	adesso quindi non credo che lo raggiungerò mai e va bene così a me
9.641316614420063	13.613730407523512	basta di riuscire a migliorare un po' e magari ce la farò non lo so lo spero
13.620000000000001	16.55191836734694	ammetto che questo video qui probabilmente è abbastanza inutile lo
16.54	20.072799999999997	so amici volevo condividere con voi questo inizio di percorso perché sono
20.180446096654276	23.47263940520446	ancora all'inizio ed è una cosa che mi scoraggia molto perché vorrei poter
23.64051282051282	28.494301994301996	vedere subito dei risultati di piccoli sacrifici gli allenamenti mangiare bene
28.88152610441767	31.29116465863454	purtroppo ha iniziato a troppo poco tempo per poterli vedere
31.720883534136547	34.411646586345384	avrò l'appuntamento alla mia nutrizionista dopo Pasqua
34.78112449799197	37.43172690763052	ho anche una bella challenge di mezzo
37.68090452261306	39.59045226130653	perché io gli ho detto no ci vediamo dopo Pasqua
39.761044176706825	42.5722891566265	vediamo se sono in grado anche con una festa di mezzo
42.5	43.765060240963855	una festività vado dai miei mia mamma che cucina qualsiasi cosa
45.881526104417674	48.63253012048193	se riesco a mantenere a mantenere saldi nervi
49.28391959798995	50.268844221105525	cosa che spero di fare
50.5	52.59045226130653	e spero che questo video vi possa dare un pochino di forza
53.08232931726908	55.63253012048193	sapendo che non siete soli perché tutti lo sappiamo e non sono soli
55.82105610561056	59.57339933993399	Cioè ci sarà al mondo qualcuno che è a dieta come lo sono io in questo momento? Certo che ci sarà!
60.142213438735176	63.05367588932806	Magari vedendo questo video, non lo so, vi può far sentire
62.66	70.15581395348838	compresi, perché siamo tutti sulla stessa barca. Oggi ad esempio sono molto demotivata, sono molto triste e ho iniziato da poco, ma io vado così
70.68121348314607	77.07555056179775	giorni alterni, soprattutto sono molto metereopatica e oggi a Milano c'è una giornata del cavolo, quindi secondo me domani andrà meglio, perché da sole.
77.2605698005698	82.43527065527066	Basta amici, vi ho ammorbato anche troppo. Vi dico che vi ho registrato un video sul Dyson Airwrap
82.46112149532709	86.55383177570093	rap perché ho comprato dei coni nuovi che sono quelli stretti stretti e lunghi
86.66043478260869	90.09282608695652	per farvi vedere il risultato. Vedete queste onde qua sono state fatte
90.36101449275363	93.65289855072463	quattro giorni tre giorni fa col Dyson e rap comunque ve l'ho girato lo
93.84077192982456	97.35305263157893	edito ve lo carico il prima possibile perché non possiamo far fermare il
97.33999999999999	101.61361022364216	mondo siamo d'accordo sì e allora andremo avanti. Basta amici questo video inutile però
102.48276527331188	105.87363344051447	non lo so ditemelo voi se è stato inutile forse sì ma ditemelo lo stesso
106.42192439862542	109.73326460481098	mi lasciate un commento qua sotto e noi ci vediamo presto nel prossimo perché
109.78039485981307	111.81036507009345	e ripeto, l'ho già girato. Top. Vi mando un bacione!
