start	end	text
0.3609917355371901	5.314600550964188	non tanto perché ti farà trovare la tariffa migliore, ma ti spiego tutto
5.460453400503779	11.275062972292192	dall'inizio. Praticamente tu ti registri al sito, dici su che cosa vuoi verificare
11.540783289817233	16.974934725848566	se stai pagando tanto, se c'è un'offerta migliore, inserisci dati, inserisci la
17.18070460704607	22.35468834688347	bolletta, nel mio caso inserito quella dell'elettricità e mi han trovato tutte
22.32	27.674630136986302	le offerte migliori. E qui viene il bello, quando poi ho selezionato quell'offerta
27.920754716981133	33.154824797843666	che mi piaceva, il cambio non lo dovevo fare io, non lo deve fare l'utente, ma
33.42087403598972	40.839897172236505	sono loro stessi che fanno tutti i cambi per farti cambiare il gestore, quindi tu
38.88	45.63549425287356	poi non fai praticamente nulla e questo sito web, quest'app è tutta gratuita
45.92066252587992	53.295900621118015	perché loro fondamentalmente guadagnano dal switch, cioè guadagnano dal gestore
54.202254901960785	59.515245098039216	quindi non vi sono costi che tu devi pagare per questo cambio, puoi avere solo
60.30241379310345	64.49442528735632	dei vantaggi, ma non è finita qui. Altra cosa straordinaria e mi è successa
64.80086746987952	70.83537349397591	personalmente quindi non è uno spot, loro dicono praticamente che se la
70.90035989717224	76.61501285347045	tua tariffa è quella migliore non ti proporranno altre tariffe perché ti
76.72042328042328	82.19486772486772	diranno che stai già usando la tariffa migliore, per esempio già stai usando la
85.68964577656676	88.53738419618529	tariffa migliore nel tuo caso per il gas ok? E mi è capitato personalmente che mi
87.66046109510087	92.61469740634007	dicessero che la mia tariffa per il gas invece era quella ottimale e non c'erano
95.57003236245954	97.79721682847897	gestori che offrivano una tariffa migliore. In questo modo sai se
97.00085213032581	102.81538847117794	effettivamente la tua tariffa è la tariffa migliore sul mercato e
103.02090680100756	108.71521410579345	periodicamente puoi riprovare a verificare se c'è una tariffa migliore e
109.00070646186441	120.4419375	e poi non devi pensare a niente, lo so che sembra stranissimo ma fallo, metto il link in descrizione, a me mi sembrava stranissimo, detto come, faranno tutto loro davvero
