start	end	text
0.10034602076124569	4.2145328719723185	prenotare direttamente dall'app e avere degli sconti successivi
4.56147572815534	12.416699029126214	accumulando punti per avere degli sconti da 20 o 50 euro su una successiva spesa.
12.661181619256018	19.77671772428884	Spero che queste app ti siano stati utili, questo video mi ha richiesto tanto lavoro, ti sarei grata se mi lasci un like, un commento
19.28	21.78666666666667	a te non costa niente però a me aiuta a far crescere il canale. Poi fammi sapere
25.622102564102565	30.675025641025645	quale tra queste 5 app che ti ho citato ti ispira di più e andrai a provare o se
33.668660968660966	37.03823361823362	vuoi un video specifico su una di queste app o ancora se c'è un app che tu
35.82042553191489	41.23478723404256	utilizzi per risparmiare che trovi utile in modo tale da avere un insieme di
41.2	42.16332179930796	app servizi che ci possono aiutare a risparmiare.
45.12048582995951	48.212955465587044	Iscriviti al canale e attiva la campanella per non perderti i prossimi
47.96	51.47174395161291	video. Io ti mando un bacio, ci vediamo al prossimo video, ciao!
