start	end	text
0.0	0.883911111111111	quindi riesco anche a risparmiare qualcosina
2.580253164556962	5.211308016877637	e mediamente nella mia spesa settimana al mercato
5.561244444444445	7.4496	spendo dai 15 ai 20 euro
7.860239043824701	10.711553784860557	quindi per cucinare e mangiare durante un'intera settimana
10.84	11.34197628458498	spendo intorno ai 60 euro
14.000262295081967	17.672262295081968	e adesso finalmente abbiamo completato le spese minime
18.08021164021164	19.648465608465607	che poi sommate alle spese extra
19.84	21.063948220064724	comporranno il nostro budget mensile per vivere da fuori sede
24.120372093023256	26.089488372093022	adesso per fare un po' di conti
26.720641711229945	35.616470588235295	spese menzili ammontano a un 206 euro e 60 più l'affitto e adesso invece parlando di spese extra
36.161183932346724	43.15594080338266	che cosa sono sono le spese comuni che ognuno di noi fa ma che sono variabili perché dipendono
43.28043572984749	50.335773420479306	dalle nostre preferenze e dalle nostre esigenze quindi sono delle spese soggettive e ognuno di
50.36017316017316	57.57575757575758	noi può avere delle spese diverse quindi mi trovo in difficoltà a darvi una cifra precisa perché
57.76057291666667	63.475416666666675	appunto dipende da ognuno di noi posso dare una cifra che va bene per me va bene per dieci di voi
63.24	70.2759908883827	ma per gli altri magari non va bene potranno spendere di più di meno e per darvi un'idea
70.64142517814727	76.55543942992874	più concreta di quanto costa vivere a milano una soluzione che ho trovato è quella di indicarvi
77.22186397984888	82.59536523929471	varie spese extra comuni che anch'io a volte affronto e che magari potete affrontare anche voi
82.44	84.26432304038005	così vi fate un'idea più precisa di quanto costa vivere a Milano. Partiamo dalla palestra
88.88000000000001	90.82486215538849	dove mediamente un abbonamento costa intorno a 60 euro al mese e mio consiglio è quello di
95.26081023454158	102.37594882729212	sfruttare i vari pacchetti offerte, ci sono gli abbonamenti per più tempo che vi riescono a far
102.76135977337111	107.39444759206799	risparmiare qualcosa al mese. Per il mangiare fuori vi do a spanne un po' di prezzi così vi
107.38004914004914	113.65542997542997	regolate. Allora se volete farvi un pranzo fuori con 15 euro ma anche meno riuscite a caparvela e
113.72065573770492	117.71370491803279	si mangia anche piuttosto bene. E infatti la verità è che a Milano c'è una massissima scelta di
117.64	119.78635014836796	ristoranti quindi trovate posti in cui si spende tantissimo ma anche posti in cui si risparmia.
123.04137634408603	129.79587096774193	Invece se volete una pizza fuori considerate un 15-20 euro pizza e bibita oppure se vi piace il
129.72	135.75508771929825	sushi o lyukenit considerate un 15 massimo 30 euro ovviamente di vendita pranz a cena perché
135.72	142.4154272517321	sapete che il pranzo costa meno quindi vi consiglio di andare a pranzo oppure se vi interessa
142.4	148.49587467362923	fare un aperitivo considerate un 10 15 euro e di solito vi danno da bere più qualcosa da mangiare
149.0820964360587	155.67589098532494	e di solito sono degli appetitivi con 15 euro anche un po meno ti danno da bere e in più c'è
155.64	164.01629629629628	il buffet dove se mangi bene ti sazi anche e quindi consideriamola anche come una cena o un aperitivo
163.92	170.53545667447307	rinforzato e poi il prezzo del caffè se vi può interessare ci sono tantissimi bar dove lo trovate
170.62032786885246	177.35606557377048	a un euro e ovviamente poi ci sono i bar super costosi in centro però se andate nei posti giusti
177.1803118040089	184.0956792873051	riuscite a spendere decentemente questi prezzi sono alcuni delle varie spese extra che si possono
184.48096703296702	191.21573626373626	affrontare a milano se avete qualche domanda lasciatemi un commento e questa è la mia guida
191.7615037593985	197.19508771929824	al budget mensile se vi è stata utile vi chiedo di condividerla con qualche amico a cui può essere
197.16	202.29442253521125	altrettanto utile se siete noi del canale vi chiedo di considerare l'iscrizione per evitare
202.28	207.61465564738293	di perdervi nuovi contenuti che possono essere utili e interessanti vi lascio qui da qualche
208.04062363238512	214.88951039387308	parte il video sugli affitti e niente vi ringrazio della visione vi saluto e noi ci vediamo prossima
214.84	215.4035752688172	settimana con un nuovo video
