start	end	text
0.0	4.353690851735015	Cioè non è che fai così in fretta, a finire tutti quanti, e questa cosa non vale soltanto
4.36	5.604412811387901	per i cestisti, ma anche per gli altri sportivi pluri milionari.
8.602076124567475	11.75294117647059	Oppure, che cosa dire di chi vince invece alla lotteria?
12.080591966173362	19.19560253699789	I dati dicono che circa il 70% dei vincitori delle lotterie perde tutto entro tre anni
19.28	20.444249084249087	da quando scoprono di avere in mano il biglietto vincente.
22.80010335917313	28.053643410852715	Allora, caro amico, caro amica, che tu sia ricca o povera, credo che il video di oggi
28.52	34.53496259351621	possa aiutarti a capire in che modo la psicologia ci può favorire nella gestione dei soldi.
34.76065146579805	38.81381107491857	E con questo non sto dicendo che il denaro sia la cosa più importante al mondo, ma è
38.94061281337047	43.93448467966574	anche certo che quando non devi preoccuparti del conto corrente in banca, perché sei tranquillo
44.180758017492714	48.5133527696793	e sereno, allora puoi concentrarti su ciò che veramente per te conta.
48.92032	54.354773333333334	Pronti via, la prima trappola psicologica che dobbiamo conoscere è quella dei paragoni
54.50120805369127	55.0448322147651	relativi.
55.480461095100864	59.652449567723345	Bene, metti che vai a comprare l'automobile nuova e hai deciso di comprarne una da 20.000
60.30013422818792	60.3806711409396	euro.
61.28	66.45333333333333	Mentre sei lì, il venditore ti dice se ti interessa magari un piccolo extra per 500
67.04	67.60267942583732	euro dei sedili riscaldabili.
69.38041055718475	74.11425219941349	Ora, diciamocelo, cioè tu normalmente non pagheresti mai magari 500 euro per avere dei
74.08	78.31162534435262	sedili riscaldabili, ma siccome stai facendo un acquisto molto, molto impegnativo, 500
79.36	80.4645267489712	euro in più o in meno non è che sembrano poi così tanti.
82.56100313479625	86.67385579937304	perché poi in realtà è un attimo che tipo che ti sta vendendo l'auto ci butti dentro anche
86.64	93.11541766109785	qualche altro extra. Magari un bel cruscotto in radica in noce di cocco del Madagascar,
93.30058426966292	100.03568539325842	oppure un bel sedile automassaggiante, un flute di champagne nel frigorino in dotazione che
99.96	101.86488431876606	mettiamo qua dietro nell'automobile nel baule, e cosa dire, dell'airbag per il cane. Vole dire
105.75999999999999	110.9345352112676	importante. Quindi alla fine cosa succede? Che spendi più per gli optional che per l'automobile
110.88	116.29471389645776	stessa. Quindi evitare i paragoni relativi, che cosa significa? Che tu dovresti valutare il prezzo
116.4204400977995	122.43511002444987	dell'automobile e quello dei sedili riscaldabili separatamente, non sul confronto, cioè tu devi
122.44	124.22515942028986	concentrare sul prezzo finale, non su quanto sia buono quell'affare lì. I paragoni relativi,
127.56048661800486	133.69537712895377	infatti, sminuiscono il nostro processo decisionale e ci fanno riflettere molto molto di meno sul
133.74037735849055	139.11482479784365	nostro comportamento di acquisto. Seconda trapla psicologica è quella del premium e te la racconto
139.04	143.35382636655947	con l'esempio di un tizio che va al casinò e magari dopo due ore che gioca è sopra di
143.28	148.93488126649075	mille euro. Bene, la sua psicologia tenderà a fargli vedere quei soldi come un bonus,
149.12064	154.47487999999998	come un extra, come un premio e non per quello che sono. Soldi. Soldi con i quali,
154.70081743869207	159.81471389645776	tra le altre cose, magari potresti anche pagarti due ratte del muto. Così, per dirne una. Tutti
159.76	165.75638356164382	gli euro infatti sono uguali, a prescindere da come finiscano nelle nostre tasche. Invece che
165.3005513784461	171.21533834586467	cos'è che riteniamo? Che il luogo dal quale questi soldi provengano ci dica qualche cosa su come poi
171.2806872852234	174.97333333333336	noi li dobbiamo utilizzare. Se sono soldi, ad esempio, che ci arrivano dallo stipendio,
175.24080200501254	180.97513784461154	tendiamo a utilizzarli per pagare le bollette o il muto, cioè in modo un po' più da responsabili.
181.40145015105742	185.61413897280968	Se invece ci sono regalati sotto forma di bonus o di vincita, tendiamo a spenderli per cose più
185.82070460704608	190.75403794037942	frivole. Ad esempio, ti è mai capitato di vincere 5 euro col gratte vinci? Eh, dai, poi quei 5 euro
190.96	195.79421828908556	lì perché cos'è che gli hai spesi? Per comprare il pane o per comprare un altro gratte vinci?
197.46453333333335	201.51530666666667	Quindi la trappola del premio è pericolosa perché il modo in cui noi otteniamo i soldi
201.28	207.95552447552447	ci indica, ci suggerisce come poi dovremmo spenderli. Ma non è così, i soldi sono soldi,
208.44117894736843	215.47595789473684	stop. Terzo spunto ci aiuta ad aumentare il nostro autocontrollo in tema spese e ha a che fare con
215.4200581395349	220.3543604651163	utilizzare spesso i contanti. Quando infatti tu consegni dei soldi fisicamente a qualcuno,
220.92194357366773	224.75391849529782	il tuo cervello registra una ferita. E non è che dico così per dire, cioè è proprio vero,
224.70000000000002	230.85516049382716	delle ricerche neuroscientifiche hanno studiato utilizzando la risognanza magnetica funzionale
231.42155038759688	236.63498708010337	che nel nostro cervello quando tu consegni a mano dei soldi a qualcuno si attivano le stesse aree
236.90089635854343	241.79456582633054	del dolore fisico. Al contrario altri studi hanno dimostrato che le persone sono più propense a
242.06159398496243	244.23235338345864	a spendere quando utilizzano la carta di credito.
