start	end	text
0.10025445292620865	5.634300254452926	Quindi questo è il mio consiglio generale, formamenti, fare sul serio, fare tutti i giorni,
5.88	8.971891891891891	lavorare duro, guardare chi si è, quali sono le proprie attitudini, le inclinazioni, le
9.08	12.63242105263158	possibilità economiche, quindi pragmaticamente alla propria situazione, cosa si può fare,
12.8	18.594632911392406	cosa si può cambiare e soprattutto non procrastinare più il momento decisivo.
18.72	20.585830721003134	Il momento decisivo non è scegliere la facoltà alla quale ci si iscrive, il momento decisivo
23.841417322834648	31.336141732283462	adesso. Fai adesso. Se fai dopo, sei ancora nell'adolescenza. Sei ancora nel regno ovattato
31.3	37.4151364764268	della procrastinazione del ci posso pensare domani. Perché come ripeto, e lo sa chiunque
37.58064308681672	41.673762057877816	abbia conosciuto il mondo del lavoro o lo conosca bene, a un certo punto la vita ti
41.620000000000005	43.40428915662651	dice il momento è adesso. Hai finito di giocare, hai finito di cazzeggiare. È meglio dirselo
48.22073107049608	53.63483028720626	da soli che farselo dire da un capo in un ufficio che si detesta e nel quale si vorrebbe
53.82072202166065	57.072418772563175	essere da tutta un'altra parte e si maledice il fatto di essere finiti lì.
58.46329048843187	62.994910025706936	Quindi, a 18 anni, a 20 anni così, una persona ha davvero la possibilità di prendere in
62.98	67.17352750809061	mano la propria vita e le proprie decisioni, in realtà ce l'ha sempre, ma il coefficiente
67.18	68.06590604026846	di rischio aumenta.
68.56140221402215	71.59254612546125	Diciamo che più sei giovane, più è basso il coefficiente di rischio, ma in realtà
71.62	77.03424802110818	aumenta in qualche modo, è più alto, forse, il coefficiente rivoluzionario, per cui in
77.22	78.9256105610561	la pressione delle persone da cui dipendi è molto molto forte, quindi posso capire che
81.6007672634271	87.15493606138108	scontentarle o avere la sensazione di scontentarle o il desiderio di accontentarle è una pressione
87.3606162464986	92.0336694677871	molto forte, ma insomma bisogna comunque farsi coraggio, rimboccarsi le maniche e tutte le
92.3	96.29358361774744	altre metafore trite e ritrite che vi vengono in mente a un certo punto per rompere gli
96.18	97.96474666666667	argine nella vita, breaking bad possibilmente senza fare del male a nessuno. Quindi il mio
101.92054320987654	107.83511111111112	consiglio è questo, non conta il cosa, conta il come. Se tu sei una persona che ha un come
107.82000000000001	112.6541348973607	cazzuto, se sei una persona che si fa il mazzo, se sei una persona con l'onestà intellettuale di
113.20190812720848	116.373074204947	riconoscere i propri errori, di imparare dai propri errori e quindi di rettificare i propri
116.64094637223975	120.77394321766562	orizzonti ogni volta che è il caso di farlo, ma guarda, puoi veramente prendere a caso una
125.30940695296523	129.25746421267894	facoltà o nessuna e andrà bene lo stesso. Se invece non sei consistente e pensi che ci sia
128.7406976744186	133.45436046511628	qualcosa di salvifico che ti salverà la pelle nella scelta dell'università, se vuoi il
133.92150724637682	138.3342608695652	risultato prima del rischio, la garanzia del risultato prima di rischiare la gire che potrà
138.32	145.93394495412844	darti un fallimento, non ci sei ancora. In qualche modo gli anni dai 18 ai 25 ti daranno
147.46076655052266	151.03317073170732	un bel po' di schiaffi, è meglio darseli da soli quegli schiaffi, poi mi rendo conto
151.0	155.2534603174603	che questi sono i consigli che non si ascoltano, perché ognuno deve fare la propria strada
155.4403007518797	161.37513784461152	e la propria esperienza. Però ricordatevi che quello che conta è la consistenza ed
161.44028503562944	167.47458432304038	è il lavorare duro, il lavorare sodo. Noi siamo soliti idolatrare personaggi dello sport,
167.76	171.03249042145595	penso a un Kobe Bryant, a un Michael Jordan, a me piace molto l'NBA, mi piace molto il
171.14038781163435	176.27457063711913	basket americano, che sono caratterizzati dal fatto, un Lebron James, sono caratterizzati
176.56084656084656	181.8548148148148	dal fatto di essersi fatti un grandissimo mazzo. Il mondo dello sport è molto semplificato
182.08069705093834	187.35479892761393	rispetto alla realtà, un po' come il mondo dei giochi scritti in codice. Le cose non
187.29999999999998	192.81466666666665	sono così semplici, però fatevi una domanda, secondo voi cosa sta facendo in questo momento
192.82	198.03456582633052	Lebron James? O sta dormendo perché è notte o si sta facendo il culo in palestra? Quasi
197.98	202.25369774919614	sicuramente avete indovinato. Eppure è il migliore, il più pagato, potrebbero rilassarsi
202.22	203.9057731958763	e rimandare a domani. Ma pare abbia saltato un solo allenamento in tutta la sua vita.
207.3435457063712	211.21423822714684	Un po' facilona, un po' all'americana, un po' motivational, vorrei dirvi che è falso,
211.3	212.06510067114095	ma non è falso.
213.70359897172239	217.633676092545	E quella è la mentalità, poi puoi tirare un pallone in un canestro, puoi studiare fisica,
218.1	224.29511002444988	non ha nessuna… cioè sì, sono cose diverse, ma senza il come di farti il mazzo tutte
224.3	230.5704983504399	le mattine, di svegliarti tutte le mattine per essere presente, presente a te stesso
230.58	231.00889583333333	Nel momento
