start	end	text
0.16044692737430166	4.612849162011173	aumenti la frequenza dei tuoi errori, quindi ne subisci meno emotivamente l'impatto,
5.220105263157895	10.21321052631579	cresci, progredisci, non hai più nemmeno bisogno di un progresso troppo di lungo termine,
10.8	12.584863387978142	perché hai una quotidianità che in realtà rettifica abbastanza spesso le tue prospettive.
16.260281030444965	22.053817330210773	La cosa più importante è decidere, finita la scuola dell'obbligo, adesso si fa sul serio.
22.7	25.731143911439116	Finita la scuola dell'obbligo, dopo un anno di università, dopo due anni di università,
26.240298507462686	30.874089552238807	alle soglie della pensione nel penultimo giorno della tua vita. Non ha importanza. Adesso
31.14081632653061	35.3931778425656	si fa sul serio. Adesso prendo il tempo che mi scorre come un fiume sotto e mi sembra
35.86034782608696	40.45362318840579	di non riuscire mai neanche a vederlo mentre svanisce all'orizzonte e lo prendo e lo impugno
40.66	44.01250936329588	e lo faccio andare in questo modo molto più piano. Non lo puoi fermare, ma ci vai molto
44.019999999999996	49.29449035812672	vicino. Questa è una risoluzione cruciale nella vita di una persona. Smetterla di cazzeggiare
49.460542372881356	53.21322033898305	e smetterla di pensare che tanto il momento decisivo lo posso rimandare. Fallo accadere
57.070185676392576	60.038037135278515	adesso e farlo accadere idealmente tutti i giorni. Una cosa di cui le persone si illudono,
58.78	62.55301038062284	soprattutto i procrastinatori, e come capirete parlo per esperienze, sono stato anch'io
62.58	68.51476309226933	un diciottenne che avrebbe voluto la facoltà salvifica, una cosa di cui le persone si illudono
71.3854011741683	76.7558904109589	e che nella vita arrivi un click, arrivi un momento magico per cui da bianco diventi bianco,
76.86	83.31551807228917	da bianco diventi nero o da blu diventi giallo. In quel momento le cose cambiano e tutto svolge.
83.44088737201366	87.07324232081912	In realtà tutte le mattine devi decidere di farti il mazzo da mattina a sera e la mattina
87.06	88.04468899521531	dopo sei di nuovo da capo, devi deciderlo di nuovo.
89.60078521939954	95.995519630485	Non esiste il click, non esiste la combinazione salvifica di eventi che ti porterà ad un
96.14060790273557	100.59410334346505	risultato garantito, vedi, scelta della facoltà, scelta dell'università, che fare nel mio
104.3088888888889	108.07777777777778	futuro, fare o non fare l'università, perché poi, anzi, se si tratta di fare controvoglia
107.26062992125985	112.69485564304463	o così per vaga passione, una facoltà umanistica, non sconsiglio vivamente di buttare via i
112.88058666666667	118.21477333333333	soldi della propria famiglia, che sono i propri, tenetelo ben già presente in università che
118.38054322429906	120.16537792056074	non si ha veramente intenzione di fare sul serio.
