start	end	text
0.16034261241970021	7.415845824411135	rappresenta la mia paura principale. Dove tutti e gaie del futuro sto parlando con testo andando a fare il mio primo esame ho paura
7.640686274509804	13.655392156862746	perché non so se lo supererò con quanto lo supererò la materia sociologia mi è piaciuto un sacco però ho paura di prendere un voto
13.540000000000001	20.5756	basso ed iniziare ad odiarla. Vi dico la verità anche se il discorso voti lo affronteremo dopo nel video però quella materia lì
21.20251968503937	23.692283464566927	era la materia che mi era piaciuta il più ed è anche la materia
24.401994609164422	29.315202156334234	che ho concluso con il voto minore, cioè rispetto alle altre materie, la materia in cui ho preso meno, quindi la mia paura
30.102331002331002	35.61515151515152	è diventata realtà, però comunque ho cercato di non farmi condizionare troppo, la materia mi piace comunque, ma era bella tosta, quindi
36.281113243762	44.757351247600766	amen, come si suol dire. Un'altra paura che avevo era particolare in quanto avevo paura di prendere un voto più alto rispetto a quello che effettivamente
45.10175502742231	52.555356489945154	meritavo secondo me, perché sono abbastanza diciamo razionale su questo, cioè se io so che ho studiato da 8 e poi prendo 10
53.1	59.63534117647059	io non ti verrò mai a dire si lo so ho studiato da 10 ho preso 10 perché sono fortissima no io ti verrò a dire guarda
60.06089979550103	67.4359509202454	io onestamente credo di aver studiato da 8 poi la persona mi ha messo 10 grazie così però io non riesco proprio a fingere
67.98146214099216	73.11483028720626	diciamo di meritarmi qualcosa che so che in realtà non mi sono meritata che poi non è che meritato a livello
73.7214058956916	79.97555555555556	etico però al livello di impegno che ci ho messo perché magari non mi importava così tanto e quindi avevo paura che accadesse anche
79.94	84.25365079365079	all'università, è successo per una materia che secondo me potevo prendere
84.25999999999999	84.88228782287823	molto meno, invece mi è andata
90.06505966587112	94.37532219570406	è andata bene, ho avuto un culo così, perché ci vuole anche culo nella vita
94.7816	98.13374545454546	ricordatevi che ci vuole anche culo, perché ormai ho capito che è importantissimo
97.86	103.31466307277628	studiare però ricordatevi che il culetto, il sedino, la fortuna un pochino vi salva
103.78163822525597	107.23337883959044	cioè ci sono alcune situazioni in cui tu dici io qua ho lavato la spacca cioè o
107.20004662004662	113.81543123543123	o va malissimo, oppure se ho un culo assurdo va benissimo e c'è stata una materie in cui ho avuto un culo assurdo e è andata benissimo
113.78	117.03231939163499	quindi questa qua era un'altra mia paura e anche questa si è realizzata
117.30079207920792	121.07320132013203	un'altra paura che avevo soprattutto per gli esami scritti era quella di farmi prendere dal panico
121.14000000000001	123.3081203007519	sì perché il mio cervello funziona al contrario, cioè il cervello delle persone normali funziona con
124.48	126.8481660899654	l'esame scritto non ti fa prendere dal panico, l'esame orale ti fa prendere dal panico
128.52087591240877	131.75262773722628	il mio cervello non ha capito queste due cose, quindi se c'è un esame scritto
131.88029940119762	136.4539520958084	ad esempio alle superiori mi è capitato che durante le prove scritte io rischiavo di
136.48000000000002	137.80561702127662	tipo perdere mezz'ora, in quanto in quella mezz'ora non capivo niente.
139.36044077134986	144.49454545454543	Cioè guardavo così, ovviamente soprattutto matematica, non capivo niente, dopo mezz'ora
144.5000847457627	147.25169491525423	il mio cervello si sgloccava, il problema è che qua gli esami che avevo erano tipo di
147.24007092198582	148.48446808510639	40 minuti l'uno, quindi se per mezz'ora non fai niente è un problema.
150.94026666666667	153.2103111111111	Per fortuna questa cosa qua non è successa.
153.42007434944236	156.83271375464682	Un'altra paura che avevo era quella di prendere voti bassi, cioè di prendere tutti i voti
157.10085959885384	161.8343839541547	bassi o prendere solo voti bassi, quindi superare le materie col minimo, e ne parleremo anche
161.79999999999998	165.21245421245422	dopo nel video, quindi questa qua era un'altra paura che avevo, che però secondo me caratterizza
165.28	171.53518248175183	un po' tutti, no? Perché dici ho studiato cavolo spero di non prendere un voto basso. L'ultima di cui voglio parlare che so che è molto comune
172.10223076923077	174.93307692307692	era il confronto con gli altri, cioè è il confronto con gli altri, perché magari
175.48142857142858	183.07606177606178	avevo paura che prendendo un voto ad esempio più basso di una determinata persona io iniziavo magari a rapportarmi con quella persona, quel pizzico di invidia, ok?
183.80179419525066	188.73477572559366	Che per fortuna in me non prevale, cioè io ad esempio so regolare bene questa cosa dell'invidia, no?
189.18186234817813	191.93295546558704	Vi ho parlato anche i scorsi video che c'è stato un periodo in cui invece
191.7401438848921	198.05525179856116	invece stavo prendendo una deriva sbagliata ma sono riuscita a mettermi in sesto e quindi
198.32084084084087	202.7741741741742	prenderla un po' come, capito? Cioè tu prendi così e adesso io, capito? Un po' come si
202.72	203.56172733160622	C'è il confronto con gli altri che aiuto, ok?
204.72	205.6640114247312	provo a provare anche un po' di...
