start	end	text
0.08014571948998178	8.816029143897996	Ok, quindi ce l'ho messa tutta per vivermi al meglio queste esperienze in modo tale da non uscirne traumatizzate, in modo tale da affrontare la prossima sessione con serenità
9.0	13.633237822349571	E devo dire che ci sono riuscita, quindi mi stringo la mano la sola, complimenti Kaya, complimenti Kaya, complimenti Kaya
14.300429184549357	25.236051502145923	Questo perché ormai ho raggiunto una serenità nel mio cervello che anche se mi andavano davvero tutte le materie male, se davvero bocciavo tutte le materie, dicevo come disse una volta Papa Francesco, amen
27.507537688442213	28.190954773869347	Sto per piangere
28.56135593220339	34.31525423728814	Ovviamente tipo il giorno prima dell'esame, due giorni prima dell'esame, ci sono stati momenti in cui mi sono sentita molto triste
34.74131805157593	39.274269340974215	Oppure mi sono sentita di non sapere un cavolo, ve lo giuro, soprattutto per un esame a cui tenevo tanto
39.28	41.149346733668345	Che poi è andato discretamente bene
41.64144578313253	44.191646586345385	Mi sono sentita proprio qualche giorno prima di non sapere niente
44.801489971346705	49.234154727793694	Infatti ho la testa che mi stava esplodendo, mi ne sono andata a dormire talmente tanto ero frustrata, non ce la facevo più
49.28	50.365427135678395	Speravo quella cosa anche se mi è piaciuta tantissimo
51.28	52.16442211055276	Però mi sembrava proprio di non sapere nulla
53.28	57.5542474916388	Invece sapevo molte cose diciamo, non di voglio dire tutto ma molte cose
57.28	61.894067278287466	cose. Ci sono stati questi momenti però quando mi sono risvegliata dal mio
61.84	67.23457994579947	pisolino rigeneratore ho detto gaietta, gaietta tesoro mio, amore mio della mia
67.24000000000001	70.13185185185186	vita, cosa sono importanti? Qual è la scala
70.12	74.09333333333333	di importanza nella tua esistenza? Ho fatto la scala di importanza che tra i
74.08	78.31348242811501	primi posti aveva anche lo studio però ho detto prima ci sta la serenità nel tuo
78.36	82.994	cervello, la serenità mentale quindi tranquillizzati che va tutto bene e se
82.98	88.75443609022557	se non va tutto bene, non ci fa niente, va lo stesso tutto bene, lo rifai l'esame, qual'è il problema?
89.34180904522613	90.28653266331659	Qual'è il problema?
90.98	91.82422110552764	fine, e infatti riusciva a tranquillizzarmi
93.48143266475645	97.87398280802293	io vi consiglio, se siete le persone che si fanno prendere facilmente all'ansia
97.98	101.93317725752509	di metterli a dire qual'è la peggiore delle ipotesi che può accadere
102.18100502512563	104.19105527638192	che mi bocciano, qual'è il problema?
104.42295302013423	105.14778523489933	lo ridò l'esame
105.38133779264214	109.21411371237458	per fortuna riesco a fare questo non giochetto, questo ragionamento razionale
109.44184738955823	112.73502008032129	e riesco a tirarmi fuori dalle situazioni un po' più tristine
112.20058355437666	117.25395225464192	tristine. Passiamo adesso ai voti, so che vi interessa molto questa sessione, sezione
117.76096069868996	119.87013100436681	e adesso vi dirò tutti i voti che ho preso
120.30046647230321	124.71329446064141	per ogni materia vi dirò il voto in trentesimi di quanto ho preso
125.38129963898918	128.61292418772564	e se ci avete creduto siete degli allocchi, perché non vi dirò mai quanto ho preso
128.58	132.69253822629972	paese, non lo farò, non lo farò, neanche se ci prendo 30, neanche se ci prendo 18
133.42156424581006	135.09083798882682	non ve lo dirò mai
134.9407843137255	137.99270588235296	tranne ai miei amici che stanno in classe con me che allora dice loro ho i miei
137.86	140.7115918367347	genitori che io lo devo dire per forza sennò mi fanno tornare in Sicilia con uno
141.0015172413793	141.40427586206897	schiaffo
141.7	143.06459459459458	però per il resto non lo dirò mai sui social, per due motivi
145.92073490813647	150.8937532808399	il primo come sempre nella vita perché ogni decisione è spinta da questo primo motivo
151.28	152.08337552742617	è un motivo egoistico, è un po' complicata
154.28102127659574	156.43012765957445	se io adesso vi dicessi i miei voti di questa sessione
156.9405247813411	161.6742857142857	potrei ricevere ad esempio dei commenti tipo bravissima oppure dei commenti dai andata bene
161.78065420560748	163.58906542056073	oppure dei commenti potrei impegnarti di più
164.12094240837695	165.5483769633508	capoli e mazzi vari no?
165.8000900900901	166.72423423423422	ok io mi devo sempre mettere in un'ottica però
168.4606984126984	172.2727619047619	se io vi dico i miei voti quando tutto va bene, devo dirli anche quando tutto va male
172.56	176.83294832826746	e tutto va male comunque significano voti bassi, non significa che sta accadendo il mondo, attenzione
177.34061433447098	180.79235494880547	però a me questo giochietto di comunicare sui social quanto ho preso
181.4409324009324	187.4348717948718	e sentirmi magari anche, guardate in modo diverso, in base a delle valutazioni che neanche conosco, neanche conoscete ovviamente voi
187.64000000000001	192.31460815047024	neanche sapete la complessità di quello che è successo, se ho studiato, se non ho studiato, se non ho...
192.2604943820225	198.97555056179775	mi sembra stupido. Più primissime perché non voglio sentire la pressione di dover dire anche sui social quanto ho preso,
198.95999999999998	204.66602183948865	quanto valgo secondo il professore di quella materia, cioè non mi sembra una cosa proficua
204.88071975806454	205.98731754032258	Né per me, né per...
