start	end	text
0.4412021857923497	5.374644808743169	E quindi anche tu vuoi imparare una lingua straniera e non sai da dove cominciare. Ci
5.560586666666667	10.894773333333333	sono mille proposte, libri, corsi, scuole, metodi che ti promettono di insegnarti la
10.86	15.774285714285716	lingua che hai scelto, che sia l'inglese, lo spagnolo, il tedesco, il cinese, in uno
15.74	16.06214765100671	schiocco di dita.
16.740000000000002	21.13373040752351	Niente di male in tutto questo, per carità. Il problema è che se ti manca una struttura
21.14	25.89406528189911	di base, se non hai veramente idea di come studiare una nuova lingua e di quali principi
25.900000000000002	27.664547803617573	sfruttare per rendere questo apprendimento rapido e duraturo? Non andrai da nessuna parte.
31.78031578947368	37.254684210526314	Corsi o non corsi? E tu potresti dire, ADC, ma chi sei tu per insegnarmi come imparare
37.4003550295858	42.01396449704142	una lingua? Sei forse un poliglotta? No, in realtà parlo piuttosto bene l'inglese
42.06	47.67477572559366	ormai, ma non sono uno di quei famosi personaggi che parlano 60 lingue diverse e girano il mondo
47.66	52.313219373219376	per mestiere. Tuttavia, qualcosina credo proprio di saperne tra i miei studi di linguistica,
52.7	57.6742939481268	sull'apprendimento e tutte le stessimonianze di poliglotti ed esperti del settore in cui
57.80043461221123	62.595273514851485	mi sono imbattuto. E allora in questo video ti spiego tutti i principi fondamentali per
62.76297039473685	63.55584210526316	imparare una nuova lingua.
