start	end	text
0.7618952618453865	6.0550623441396505	è il vocabolario, le parole che costituiscono un po' la base da cui partire per potersi buttare
6.04	10.854243323442137	subito nella mischia. Fondamentale da tenere presente per questo aspetto sono le tecniche
10.8	15.033656957928802	di memoria per la memorizzazione dei vocaboli, che ti consentiranno rapidamente di acquisire
15.0	16.925175202156336	un vocabolario di base sufficiente a sostenere le prime conversazioni. Se non sai come applicarle,
20.44	22.384630071599048	recupera questo mio video in cui te lo spiego e poi tieniti pronto per mnemonica, il video corso
27.44172910662824	31.89452449567723	definitivo sulle tecniche di memoria che sto realizzando insieme ad Andrea Muzzi e Vanni
31.8	37.13465564738292	De Luca. Uscirà probabilmente a fine marzo e coprirà tutte le mnemotecniche esistenti,
37.08	42.7952	compreso ovviamente questa. Grammatica. Questa è la seconda area e c'è poco da spiegare. La
42.6	49.098356940509916	grammatica è un po' una serie di regolette aride, nella parte diciamo più pallosa. Tieni
47.68	52.33427692307693	presente la decostruzione emessa in sequenza dagli elementi che abbiamo preso da Tim Ferriss
52.2	53.944741144414174	e tieniti pronto anche a schematizzare perché ce ne sarà bisogno. Come dici? Non sai come
57.56	62.5544347826087	schematizzare la perfezione? Ma allora fiondati su conquistare il foglio, il mio video corso fatto
62.80079012345679	68.23417283950617	apposta per questo. Link in descrizione. Terza area, l'oralità, lo speaking, comprese le frasi
68.96109422492401	73.23404255319149	chiave, i modi di dire, le espressioni idiomatiche e via dicendo. Ti ho già parlato dell'importanza
73.2	75.12553314121038	dello sforzo comunicativo e quindi del mettere in pratica la lingua. Non serve dire altro. Quarta
78.8417128463476	83.79415617128463	la comunicazione scritta. Scrittura e lettura spesso sono la vera croce di chiunque sia alle
84.28045070422534	89.45498591549295	prime armi con una lingua straniera ed è forse meno importante quando il nostro scopo è banalmente
89.56092753623187	94.23443478260869	quello di sopravvivere in un altro paese ma se abbiamo delle mire un po più elevate come quelle
94.6612987012987	99.95501298701298	di lavorare o studiare in un'altra lingua risulta allora fondamentale. È in quest'area che si
100.12061381074169	105.79508951406649	concentrerà nei nostri sforzi riguardo alla correttezza espositiva, all'applicazione pedissequa
106.0208547008547	110.81447293447295	delle regole grammaticali imparate. Quinta area, l'alfabeto o la graffia, insomma i segni
110.94059405940594	114.9337293729373	linguistici impiegati della lingua, che se sei fortunato ed è una lingua che si basa
114.84	120.47498666666667	sull'alfabeto latino va tutto bene, ma se così non è, disastro. L'incrocio fra queste cinque
120.36	125.37440922190201	aree di competenza linguistica e le tre fasi di apprendimento che abbiamo visto ci restituisce
126.44289405684754	131.19514211886303	15 tipologie di attività ed esercizi che alternati, mescolati e portati avanti in modo
131.60123809523807	137.55538095238094	costante, basandosi sui principi che ti ho spiegato a inizio video, ti consentiranno di imparare bene
137.98140350877193	142.63497076023393	e in relativo poco tempo. Non mi metto adesso a descrivere tutti e quindici gli incroci,
142.74235230891722	144.47299960191083	che sennò questo video viene lungo 35 minuti
