start	end	text
0.320844327176781	5.41424802110818	Ecco, io non arriverei a questo estremismo, ma il concetto regge. Non appena possiedi
5.6000000000000005	11.213827160493828	sufficienti vocaboli da indicare a una persona un bicchiere e dire, io, sete, acqua, grazie,
11.72	17.55473417721519	dovresti farlo. Comunicare, comunicare, comunicare dal primo momento all'ultimo, lungo tutto
17.840913242009133	19.66922374429224	il tuo percorso di studio della nuova lingua.
20.160330578512397	25.29443526170799	Il terzo principio ci è regalato direttamente da Tim Ferriss ed è quello della decostruzione
28.1088253968254	30.717079365079364	messa in sequenza degli elementi grammaticali. Cosa vuol dire? Beh, significa
30.181565217391306	34.59431884057971	estrarre dall'enorme corpus della lingua, che dobbiamo imparare, per prima cosa le
34.820952380952384	38.07282051282051	semplici regole che ci consentono di creare le strutture sintattiche più
38.22062717770035	41.813101045296165	elementari, le frasi semplici, interrogative, negative, i tempi verbali
41.98055045871559	46.353883792048926	principali, eccetera, giusto per potersi esprimere e poi procedere nello studio
46.36	50.974067278287464	della grammatica in una progressione basata sulla frequenza di utilizzo, dalla
51.06044728434505	55.273865814696485	regola più utilizzata a quella più rara, ed è questo banale forse quando lo
55.2	56.4840634920635	dico, ma del tutto ignorato nel normale insegnamento delle lingue.
59.74028645833334	64.54653645833334	Infine, il quarto principio fondamentale ce lo regala quel barbuto buon tempone di
