start	end	text
0.16052631578947368	4.133552631578947	i principi cardinei su cui basare l'apprendimento linguistico, sempre che ti interessi farlo
4.180245398773006	8.653926380368098	bene e rapidamente, ovviamente. Ognuno di questi lo riprendiamo direttamente da uno
8.880620155038761	14.41488372093023	dei 3 hacker di qui sopra, più un quarto, regalatoci niente popolimeno che da un altro
14.4	18.893373134328357	personagione, ma ne parliamo fra un minuto. Descriverò questi 4 principi e poi ti darò
19.12	20.584384384384386	un'idea precisa di come concretizzarli e come portare avanti il tuo studio.
23.960424403183026	29.134111405835544	Dunque, il primo principio cardine è quello dell'immersione ed è al cuore dell'insegnamento
29.62076246334311	34.194134897360705	di Steve Kaufman. Immersione vuol dire che il metodo più rapido, sicuro e duraturo per
34.2	39.614673913043475	imparare una lingua è circondarsi di essa, immergersi in essa, in ogni aspetto della
39.58	45.19481481481481	nostra vita. Guardare, parlare, ascoltare, respirare la nuova lingua, e perché no, la
45.28034188034188	50.21435897435897	nuova cultura. E' emblematica in tal senso una delle frasi celebri di Kaufman che dice
54.110025706940874	57.09768637532134	che più che imparare le lingue ci si abitua ad esse. Non imparerai mai a parlare in modo
56.120359281437125	60.714071856287426	fluente se non fai lo sforzo di uscire dalla tua comoda zona di comfort linguistico per
61.08093366093367	66.67464373464374	saltare nella piscina con gli squali. O nuoti o nuoti, come direbbe Paolo Bitta tra l'altro,
66.86	70.11241379310344	ma questo è un altro discorso. Questo si collega direttamente col secondo
70.34063157894737	75.75484210526315	principio che ci viene raccontato invece da Benny Lewis. Senza sforzo comunicativo non
75.74006230529595	80.17383177570093	esiste l'apprendimento linguistico. Ad il tutto senso se ci pensi che cos'è una
80.16	85.8545641025641	lingua, è una serie di convenzioni con l'obiettivo di comunicare, è una concretizzazione specifica
86.26075471698114	91.49482479784366	e ristretta, temporalmente e geograficamente, della facoltà umana del linguaggio. È uno
91.42	97.17468030690537	strumento, un attrezzo, un utensile mentale e non hai alcun modo di farlo davvero tuo
97.42046647230322	102.15422740524781	se non lo usi. Benny Lewis porta all'estremo questo principio e arriva a consigliare di
102.14	107.90603191489362	sforzarsi di comunicare nella nuova lingua fin dal giorno 1, prima ancora di conoscere
108.22069778481014	109.44677848101266	anche solo una parola.
