start	end	text
0.2810894941634241	2.810894941634241	Ciao a tutti e benvenuti in questo nuovo video
3.4808719346049046	8.574713896457766	allora dopo un sacco di tempo sono tornata e sono qui con il primo e in realtà
8.74141935483871	9.345290322580645	anche ultimo
10.18139534883721	15.394832041343669	video back to school per quest'anno. Dato che a luglio ho ufficialmente
15.781347517730497	19.05290780141844	finito la mia carriera universitaria, almeno per quanto riguarda la
19.563496503496502	20.630909090909093	triannale
20.481508379888268	25.09435754189944	volevo condividere con voi alcune delle cose che mi sarebbe tanto piaciuto
25.300588235294118	29.253464052287583	sapere prima di iniziare l'università, perché mi avrebbero risparmiato un po' di
29.340208333333337	35.01494791666667	tempo e soprattutto un po' di errori che appunto ho fatto. Quindi io direi di iniziare subito con la
35.08029411764706	41.15514705882353	lista. Allora la primissima cosa che mi sarebbe tanto piaciuto sapere prima di iniziare l'università
41.74142857142857	47.595333333333336	è di aspettare a comprare i libri. Allora io ho sempre aspettato che comunque inizissero le
47.56	54.87576673866091	lezioni per comprarli ma vi consiglio di aspettare ancora di più. Vero che così perdete un po' di
55.441500000000005	60.915150000000004	tempo, però riuscite a capire cosa vuole il professore se le slide sono abbastanza,
61.48157360406092	66.87522842639595	se il materiale che vi fornisce lui è abbastanza o se è effettivamente necessario comprare il
66.76	72.01467787114846	libro, perché un sacco di volte io ho comprato i libri e poi mi sono resa conto che non servivano
72.62201729106629	76.9143515850144	e non li ho mai neanche aperti. Il secondo consiglio è quello di comprare libri da persone
76.88	81.41390769230769	che hanno frequentato la vostra università o comunque che sono all'anno successivo rispetto
81.96177777777778	85.77384126984127	al vostro perché solitamente se li comprate nelle librerie anche se li
85.72	91.13463414634147	prendete usati risparmiate poco mentre comprandoli da loro solitamente ve li
91.34058510638299	96.69478723404256	vendono al 50% circa quindi sicuramente risparmiate un sacco di tempo e poi se
96.66000000000001	100.93374193548388	magari conoscete anche la persona dalla quale state acquistando il libro avete
101.14084690553747	105.09368078175896	già le informazioni più importanti sottolineate e sapete che sono
105.16036036036037	109.93465465465465	effettivamente quelle più importanti. Terzo consiglio, questo mi sarebbe davvero
111.24394805194805	115.896	mi è capitato in realtà più di una volta, perché ovviamente non è che si impara la
116.2018401937046	121.63496368038741	prima volta che si sbaglia di fare questo errore e ho perso un sacco di tempo, ovvero
122.14079395085066	130.0958034026465	controllate sempre sul sito, sulla pagina dell'insegnamento se i libri sono da fare per intero, perché
130.821210653753	136.615205811138	a volte magari i professori decidono che solo un determinato capitolo oppure solo una tot
136.88070886075948	142.57508860759492	di pagine sono da fare e quindi perderai un sacco di tempo come ho fatto io che mi sono
142.51999999999998	145.46814404432132	riassunta un libro intero scoprendo poi che la metà dei capitoli non erano da fare quindi
147.9804856512141	154.87567328918323	mi raccomando controllate sempre le pagine da fare. Quarto consiglio non sprecate tempo
155.30115869017632	160.6546095717884	a fare voi tutti i riassunti, io il primo anno e in realtà anche parte del secondo
161.00042826552462	168.15571734475375	l'ho fatto, ammetto che mi è servito, però davvero perdete tanto tempo che potreste invece
168.180056022409	173.33445378151262	impiegare proprio per studiare. Quindi il mio consiglio qual è? Quello di, se il libro
173.32000000000002	179.79485057471265	è da fare, leggere comunque il libro, sottolineare le cose più importanti e poi, e questo è
180.30056892778995	186.93505470459522	sostanzialmente un altro consiglio, cercare i riassunti online. Voi vi scaricate i riassunti,
187.52090395480226	192.314406779661	che vi sembrano fatti bene e poi confrontate semplicemente quello che avete sottolineato
