start	end	text
0.5217391304347826	4.635451505016722	epidermica, e che ci sia la costruzione di un nuovo internet.
4.843373493975903	7.433734939759036	Sono i primi tasselli di una rete diversa, come erano
7.0	8.244979919678714	nel 1997, quando uno cominciava a vedere questi pezzettini sparsi.
10.94314381270903	14.31438127090301	Numero quattro, l'automazione. L'automazione succede già oggi,
14.461847389558233	16.931726907630523	quindi immaginate in futuro. Voglio dire, se andate in aeroporto,
17.160642570281123	20.53413654618474	a Milano o Roma, stanno sostituendo i controlli del passaporto
20.72289156626506	23.333333333333332	con le macchinette. E questo significa che il poliziotto
23.44176706827309	26.012048192771083	che era prima a controlli del passaporto, quel controllo non fa più
26.32128514056225	29.29317269076305	direttamente. Una macchina ha sostituito un lavoro di un umano.
29.44176706827309	32.032128514056225	Poi puoi dire meglio così perché era un lavoraggio, ok?
32.280925480769234	34.026676682692305	Però devi pensare che il lavoro si è già sposto.
