start	end	text
0.30150753768844224	2.4321608040201004	è un'applicazione molto pratica, c'è già oggi.
2.4623115577889445	4.894472361809045	Immaginano così, qualunque azienda e professionista
5.005025125628141	6.653266331658291	per rimanere competitivo nel business
6.824120603015075	8.391959798994975	avrà bisogno di un aiutino,
8.56281407035176	10.150753768844222	di un algoritmo più intelligente di lui.
10.381909547738694	11.608040201005025	A fare delle attività specifiche.
13.42713567839196	15.195979899497488	La puoi prendere in mille modi con l'opportunità lì.
14.0	15.386934673366834	Puoi creare un marketplace di algoritmi.
16.0	17.347232954545454	Puoi metterti nel settore dell'analisi.
18.0	19.173458333333333	Chi gli analizza poi tutti sti dati.
