start	end	text
0.16080402010050251	1.829145728643216	E la cosa bella è che è gratis.
2.341042944785276	6.553926380368098	Non per togliere niente a nessuno, ma secondo me le informazioni di questo sito sono meglio
6.54	8.105064935064934	di alcuni corsi che si trovano online che vengono venduti a centinaia di euro.
10.740058997050149	15.574277286135693	Ok, ma alla fine leggere libri e leggere articoli è un po' noioso e sto facendo un po' la
15.52	16.526711409395972	parte del vecchietto.
17.103892617449663	17.58711409395973	Su YouTube.
18.184429530201342	18.60724832214765	Chi seguire?
18.860936639118457	23.85465564738292	Partiamo dal fatto che YouTube è una piattaforma di intrattenimento alla fine, quindi non per
24.080650641025642	27.76920192307692	forza i canali con più iscritti saranno quelli che ne sanno di più di trading.
28.061359375	28.470421875	Per esempio...
