start	end	text
0.20053619302949063	5.274101876675604	Io non sono più preoccupato se il protagonista sta rischiando la vita contro un drago.
6.0620494699646645	9.132862190812721	In Once Upon a Time, all'inizio, dicevano, proprio a gran voce,
9.300532319391635	12.332015209125474	la magia non può riportare in vita le persone, la magia non lo può fare.
12.901684981684982	15.892600732600734	Quindi, quando uno degli eroi moriva, tu dicevi,
16.100622837370242	19.652871972318337	oh caspita, sapete in Game of Thrones, quando qualcuno muore, voi dite,
19.920597014925374	24.33373134328358	madonna, ok, non lo vedo più, oddio, la devastazione, oddio, il cuore mi si rompe.
24.740833333333335	29.393722222222223	No, su Once Upon a Time, se qualcuno muore, o è morto, gli hanno strappato il cuore.
30.101297935103243	34.213392330383485	Tu sei sua moglie, tu hai un cuore forte, la magia lo spezzerà in due e lo...
35.02192439862543	38.19278350515464	Ma veramente? Un cuore spezzato in due dalla magia?
38.46061302681992	41.35164750957855	Un po' a te, un po' a me, e tutti siamo felici e contenti.
41.96158490566038	44.732	Ma con una soluzione del genere mi puoi fregare una volta.
45.041008729050276	47.474570530726254	Ma io per le successive quattro stagioni, io guardo così.
