start	end	text
0.2007168458781362	3.6329749103942652	è infatti fondamentale non prenderla sotto gamba per chi di voi appena
3.6	4.964705882352941	iniziate l'università mettetevelo in testa l'università non è come le
7.4	11.333198653198654	superiori questo non vuol dire che è brutta che sarà un periodo terribile
11.58077192982456	15.093052631578946	sono due cose diverse vuol dire che non dovete approcciare l'università come
15.260636042402828	18.752932862190814	approcciavate le scuole superiori aver scelto ingegneria a scatola chiusa
19.000926640926643	22.032586872586872	senza aver tenuto conto delle altre facoltà di questo sono colpevole anch'io
22.321309090909093	25.593163636363638	ho scelto ingegneria proprio a scatola chiusa al liceo i miei compagni avrebbero
25.720879120879122	28.992820512820515	fatto ingegneria mate fisica era le materie in cui andavo bene ho detto
29.20078947368421	33.113618421052635	perché no? Ingegneria è un posto di lavoro, facciamola. Sbagliato, avrei dovuto tenere
33.06	37.09344481605351	conto di anche altre facoltà e infatti il caso vuole che dopo abbia lasciato ingegneria
37.06	41.55730188679246	per iniziare il nuovo viaggio in medicina. Studiare solo tramite reverse engineering,
41.92	43.28194250000001	quando lo facevo non imparavo davvero
