start	end	text
0.06014319809069213	6.315035799522673	Primo a dire che le persone si stressano troppo, a volte, concentrandosi sul voto, solo sul voto, sulla media
6.4	8.02475073313783	Oddio non ho preso 28, oddio non ho preso 29, rifiuto un 25 perché voglio chissà che voto
11.340275482093665	16.494435261707988	I voti non sono così importanti, infatti almeno che non siano strettamente necessari per entrare in qualche programma
16.52	21.233544668587896	ad esempio qualche internship o qualche programma con l'università, dei voti ve li dovete un po' sbattere
21.580249376558605	27.414763092269325	Voti e media non sono una buona misura delle vostre skills, quindi rifiutate solo se strettamente necessario
27.760813559322035	31.47335593220339	fini dell'esperienza che volete fare e che sognate. Piuttosto concentratevi su
31.721106719367587	34.572332015810275	esperienze pratiche come dice il mio amico, chiedete ai professori se potete
34.540068728522336	38.413333333333334	aiutarli nella ricerca, in laboratorio o in qualche esperienza pratica, è molto
38.36	41.932851985559566	più utile, avrete molto più skills e è anche più vendibile nel mondo del
42.50292061611375	45.98034360189574	In generale l'esperienza in qualsiasi curriculum è sempre buona cosa.
