start	end	text
0.12032520325203253	5.414634146341464	Non dico assolutamente di non mangiare mai fuori, ma si potrebbe cominciare con mangiare
5.4	6.0830769230769235	fuori una volta in meno del solito.
7.860052219321148	12.993420365535247	Oppure mettere un limite massimo in base alle proprie necessità, per me è circa 1-2 volte
14.184429530201342	14.466308724832214	al mese.
14.540051948051948	19.753558441558443	Tuttavia vi consiglio di non cercare di risparmiare troppo sul cibo, va bene diminuire certe quantità,
20.36034285714286	25.294400000000003	smettere di acquistare cibo preconfezionato e schifezze varie, ma non risparmiare troppo
25.48040219378428	32.43308957952468	sulla qualità, anzi io per esempio una volta al mese circa vado in un negozio bio e acquisto
34.22	40.614700460829496	ingredienti come paste con grani antichi, latte e panna di soia bio e così via. Credo
41.12047619047619	47.3352380952381	che la spesa per il buon cibo deve essere maggiore a tanto altro, invece spesso dedichiamo
47.58052099236642	53.212720896946564	tante risorse ad altro e poi cerchiamo di fare del tutto per risparmiare sul cibo.
53.52095856741573	54.9545702247191	Ok, non era l'ultima, c'è un'altra.
