start	end	text
0.20054945054945053	5.314560439560439	I libri per me sono importanti, molto. Sarei persa in un posto buio adesso se non fosse
5.881442786069652	11.334975124378108	per i libri. Ma come risparmio sui libri? Intanto acquisto soltanto quando ho intenzione
11.660646551724138	18.455258620689655	di leggere quel libro, non accumulo più sul comodino i libri che vorrei un giorno leggere
18.820506329113925	22.99367088607595	e poi si accumulavano e non venivano mai letti. Un altro modo in cui mi piace risparmiare
23.0	29.53488584474886	sui libri è leggere in formato digitale. Costa molto meno, spesso la metà o meno ancora
29.78	30.883503184713376	inoltre non hanno bisogno di spazio di librerie o altro.
34.20028368794326	39.99394799054374	Ogni tanto attivo l'abbonamento Kindle Unlimited, paghi un tot, ci sono spesso offerte e poi
40.92097826086957	45.85434782608696	puoi scegliere tra tantissimi libri gratuitamente e spesso mi chiedete che libri leggere in
46.14056338028169	51.0543661971831	Kindle Unlimited, quindi ho fatto un articolo con la lista dei miei titoli preferiti che
51.2201189258312	57.24459351023018	ho già letto e qualcuno che è in attesa, trovate l'articolo nella descrizione o sul
57.22	58.36399171686747	blog www.spatiogrigio.com
