start	end	text
0.0	1.9060317460317462	Negli ultimi anni il mio stile di vita e le mie abitudini sono cambiate e ho imparato
4.32	6.0447382920110195	che si può risparmiare in modo naturale come stile di vita, non come un sacrificio. Non
9.740438871473353	14.013793103448275	possiamo controllare la situazione finanziaria in cui siamo nati e cresciuti, ma possiamo
14.200490196078432	19.87436274509804	controllare noi stessi, il nostro comportamento e quindi la nostra personale storia finanziaria
20.260242424242424	24.793939393939393	e creare quella più adatta a noi. Due libri che consiglio tantissimo a me hanno cambiato
24.8	29.133714285714287	modo di vedere il denaro e di gestirlo e da allora la mia situazione economica è sempre
29.12	35.59534441805226	stata positiva. L'uomo più ricco di Babilonia è un libro vecchissimo e costa davvero poco. Vi
35.56	37.34595317725753	lascio il link nella descrizione. Il secondo è Padre Rico Padre Povero che è più moderno.
39.96134680134681	43.553400673400674	Fondamentale per risparmiare è avere un obiettivo. Per tanti anni ho risparmiato
43.76062992125985	49.21490813648294	senza avere uno scopo perché mi piaceva l'idea di avere una certa sicurezza ma non mettevo da
49.16	54.31447887323944	parte tantissimo quello che potevo, comunque cercando di viaggiare, compravo vestiti alla
55.12220472440945	59.7342782152231	moda quando poi abbiamo deciso di comprare casa quindi avevamo un obiettivo abbiamo risparmiato
60.280972972972975	65.33459459459459	tantissimo e non ci sentivamo per niente di fare sacrifici o di fare o di rinunciare
65.44032258064516	69.57361290322581	a qualcosa quindi se volete risparmiare tanto la cosa migliore è avere un obiettivo da
69.70036458333334	74.81364583333334	raggiungere ma trovo che se c'è un obiettivo o no bisogna risparmiare comunque perché
75.3802479338843	82.95586776859506	è solo grazie ai risparmi che si può sognare di raggiungere qualcosa di cambiare lavoro
83.40149169741699	88.17762915129151	comunque di avere scelte e opzioni. Quindi viva il risparmio, passiamo ai 30 modi per risparmiare.
