start	end	text
0.1604177545691906	5.714882506527416	Spesso quando si cerca di risparmiare si considerano solo le spese variabili, a volte invece bisogna
5.68	7.064911032028469	considerare anche quelle fisse come legate alla casa e alla macchina.
9.32	13.773831775700934	Se si arriva a fine mese che non si riesce a mettere via nulla anche se non si spende
13.76	16.84753056234719	in cose quindi non si hanno spese variabili bisogna considerare quelle fisse e vedere
19.96	25.47392405063291	se non è il caso di cambiare casa per pagare meno affitto, per essere più vicini al lavoro
25.94017910447761	30.634149253731337	o anche nel caso di un mutuo, si può provare a negoziare l'affitto oppure rivedere le
30.599999999999998	36.5749373433584	condizioni con la banca e anche la macchina serve davvero, mi posso permettere questa
36.6	41.99457994579946	macchina, posso condividerla con qualcuno in famiglia, io e il mio ragazzo condividiamo
42.10030959752322	46.473808049535606	una macchina. Per la macchina si può cercare una nuova assicurazione, è facile rinnovare
46.480000000000004	51.55356568364611	sempre la stessa, anche se a volte non è più conveniente, quindi cercare online quella
51.96	56.493907692307694	più conveniente. Altre volte invece si può contattare la propria assicurazione, così
56.480000000000004	63.67571115973742	come nel caso di affitto il proprietario della casa e chiedere uno sconto dicendo che
63.9004524898374	68.24800558943089	altrimenti si è costretti a cercare altro.
