start	end	text
0.18051282051282053	4.833732193732194	Oltre alla tv stessa che costa e quando ce l'hai la vuoi sempre più grande e più accessoriata
5.04	10.474688346883468	c'è il canon erai che no non devi pagare se non hai una tv, fai la disdetta c'è il
10.6406006006006	15.154114114114115	modulo lo compile e lo invi, ci sono le istruzioni online e non c'è più nella boletta della
15.380663265306124	20.994948979591836	luce, nessuno chiede se hai un pc o altro perché non c'entra nulla, io l'ho fatto
20.98	26.194444444444443	quindi posso dirvi che è così, ma c'è un ma che mi ha fatto arrabbiare, la disdetta
26.220065146579802	30.21302931596091	aveva fatta ogni anno, ma l'attivo fa spendere anche in modo indiretto, la pubblicità ci
30.36	35.974775725593666	induce a voler cose, ad acquistare ciò di cui non abbiamo bisogno e a credere che avendo
35.96	37.1038127090301	quelle cose staremo meglio e saremo più felici, non è così.
40.160677966101694	43.89328813559322	Fammi sapere quanti di queste cose le fai già e se hai altri consigli lasciali sotto
44.00031331592689	49.0133681462141	nei commenti, voglio aggiungere che non è mai troppo presto o troppo tardi per risparmiare,
49.70034653465347	53.83054455445544	è sempre un buon inizio, oggi è il miglior giorno per iniziare perché è l'unico giorno
53.86016853932585	54.445056179775285	in cui possiamo fare qualcosa.
