start	end	text
0.32077294685990343	6.335265700483093	enorme confessione dato che vi parlerò di cose che mastico tutti i giorni non ho
6.3	7.724213649851632	slide non ho preparato nulla per due motivi uno perché non sopporto
11.200415430267062	15.894302670623144	letteralmente le slide non mi piace come concetto perché mi ricorda i momenti in
15.82	17.284492307692307	cui eravamo in università perché ha fatto l'università o comunque a scuola
20.981653746770025	26.255245478036176	quei momenti in cui c'è una persona lì che scorre lo schermo e tutti devono
26.1	29.993333333333336	stare fissa ad ascoltarla la nostra soglia dell'attenzione non è così alta
29.94	34.253738019169326	e dopo i primi 5-10 minuti io vi posso parlare della cosa più interessante del
36.6867397260274	40.878191780821915	mondo ma tanto l'attenzione va a ascemare ed è normale c'è una normale
41.72575197889182	45.75635883905013	reazione del nostro cervello quindi non ci saranno slide non ci sarà qualcosa
45.14	50.33442896935934	di pesante da ascoltare parliamo ci facciamo una chiacchierata
50.540573065902585	55.33426934097422	vediamo come è andata l'ultima settimana fede tra ciao fede intanto
55.34	56.804548286604366	benvenuto rispondo alle domande fra un quarto d'ora a 20 minuti ok mi faccio
59.980682593856656	63.63310580204778	proprio un quarto d'ora di fare una veloce panoramica che ogni facciamo un
63.98086253369273	69.35530997304583	piccolo webinar un piccolo mini un mini corso chiamiamolo così e poi ci facciamo
69.50116618075802	74.01428571428572	un quarto d'ora a 20 minuti di q&a cosa fare quando non si cresce più di
73.98	75.1845627376426	follower ok già ci sono un paio di domande stra interessanti
77.40042296072508	81.95413897280967	io fra un quarto d'ora circa rispondo a tutte le domande quindi intanto voi
82.14072948328268	86.51398176291794	iscrivetele qui se avete domande lasciatele in chat e vado a recuperare
86.5	91.75476056338029	tutte le domande precedenti e rispondo a tutte le domande che arriveranno e poi
91.94101587301587	95.99384126984128	sapete che tutta la settimana di formazione che è stata su telegram per
97.68371002132197	103.59628997867804	chi è passato da telegram e questo momento qui sono nati e li ho creati
103.34	104.78427299703264	proprio per lanciare il mio corso su tiktok non ve ne parlo adesso ve ne
108.10000000000001	114.1751879699248	parlerò un po' più avanti non c'è nulla di super segreto è un lavoro che ho
114.40086455331412	119.11440922190202	fatto nel corso di mesi ho dovuto reinventarlo ho dovuto cambiare un sacco
121.58625310173697	126.63875930521091	di cose me ne parlerò un po' più avanti quindi facciamoci un quarto d'ora giusto
125.13999999999999	126.68378378378377	un quarto d'ora di capire un po tutta la struttura quindi se io parto da 0 come
131.64069105691055	139.1759756097561	faccio ad arrivare a 100, a 1000, a 2000 su TikTok? Ci sono alcuni punti fondamentali,
139.52101408450707	144.29442253521128	letteralmente fondamentali da conoscere, che sono sono stati strutturati in
144.28	148.07317073170734	questo modo nel corso che vedrete. Per questo io ve ne voglio parlare, ve ne
148.2807973421927	152.13355481727575	parlo proprio così come è stato strutturato il tutto, per darvi l'idea di
152.38079155672824	157.71482849604223	quello a cui andrete incontro. La parte principale che tutti dimenticano è lo
157.68	161.97371794871796	studio preliminare quindi Federico ad esempio vedo che si chiama Federico
162.10044198895028	167.21453038674034	workout essendo e immagino una persona che parla di allenamento di non lo so
167.60110192837467	172.53465564738295	magari un persona al trainer me lo dirà lui dopo però una persona che ha un
172.76090032154343	176.73363344051447	target specifico si rivolge a una nicchia specifica a un gruppo di
176.84036036036036	181.41405405405405	persone specifico questo cosa vuol dire vuol dire che se io parlo a una persona
181.4	182.92508361204014	specifica devo sapere esattamente cosa pensa quella persona ma non perché io
185.4	187.0861090909091	sei interessato a farmi i fatti di quella persona, perché è infinitamente
192.14978723404258	195.1187841945289	importante conoscere quali sono i punti deboli, quali sono quelle cose che quella
193.7805922551253	200.3354897494305	persona ha irrisolte, lì io posso andare a colpire, in quel punto lì io posso
200.32	205.47447887323943	andare a creare qualcosa che vada a colpire esattamente nella mente della
205.44	209.2335483870968	persona e faccio sì che quella persona mi ascolti dall'inizio alla fine,
210.0432154340836	213.4140192926045	dall'A alla Z, un persona al trainer, una persona che parla di allenamento o
213.42030634573305	219.69400437636762	o l'avvocato ad esempio o un professionista in un settore sa bene quali sono quei punti
221.78262230919765	228.6961252446184	che il proprio target, la propria audience, ha irrisolti. Cosa ho di risolto io? Vi faccio
228.8403950617284	234.47427160493828	il mio esempio personale. Io sono un digital marketer, nella mia vita faccio digital marketing
234.94035175879398	240.79502512562814	e so che tante persone, ad esempio, hanno un sacco di dubbi su TikTok. Ma non mi fermo
241.020736196319	245.31386503067483	a questo strato superficiale perché quando io mi chiedo ma cosa pensa la persona quale
245.32	251.83473922902493	problema posso andare a risolvere non mi chiedo ok ha un sacco di dubbi e cosa faccio? generale
252.16	258.6948181818182	mi chiedo nello specifico la persona che io voglio andare a colpire quale problema ha specifico
259.0601856148492	265.6153596287703	cioè ha non sa quale ora pubblicare non sa quali hashtag inserire ha paura di iniziare
265.62	267.3055263157895	a fare video perché ci può essere anche una parte emotiva su cui lavorare io lavoro
269.72	271.28446991404013	tanto anche sull'emotività perché molte persone hanno problemi ma non problemi
274.72	280.234745308311	legati a problemi fisici ma più che altro remore a stare davanti alla
280.20000000000005	283.97310104529623	videocamera non stanno bene non si sentono a proprio agio non sono confidente
284.38177215189876	286.45046413502115	questo perché è ovviamente qualcosa di innaturale
286.8403761755486	291.1137304075235	immaginate voi in questo momento che io sono in una stanza letteralmente da solo
291.60124675324676	296.6142337662338	a parlare davanti a una videocamera non è la cosa più naturale del mondo no non
297.0406825938567	300.7733788395904	siamo abituati a farlo quindi se io immagino che la mia audience il mio
300.98086378737537	304.81355481727576	target ha questo problema e allora vado a fare dei contenuti esattamente in cui
304.7800560224089	309.6336134453781	parlo di questo e come gancio il gancio è la parte in cui noi prendiamo
310.1406340057637	314.934409221902	accalappiamo l'attenzione delle persone come gancio cosa vado ad utilizzare vado
314.88	316.3641926345609	ad utilizzare la frase che io ho trovato nella sua mente quindi hai questo
320.2007766990291	324.1936569579288	problema hai il problema di non sapere come stare davanti alla videocamera la
324.15999999999997	325.7458302583026	prima cosa che dirò nel mio video è non sai come stare davanti alla videocamera
328.22211604095565	331.5133105802048	quindi quando le persone mi chiedono quando noi pensiamo di dover creare dei
334.9496918767507	337.5168627450981	contenuti e non sappiamo come ingaggiare le persone in realtà il gancio la cosa
336.64000000000004	338.00480565371026	che noi utilizziamo per bloccare lo scrolling e la loro attenzione è
340.32000000000005	344.33337792642146	semplicemente una paura un bisogno qualcosa che conosciamo di quella
344.32000000000005	348.2733559322034	persona grande fede mi sono fermato un attimo
348.4606528189911	353.05424332344217	giusto per vedere come è la situazione intanto ditemi se voi datemi feedback in
353.0	356.7731010452962	chat ditemi se è tutto chiaro ditemi se ci sono problemi se ci sono domande
357.642492917847	361.89450424929174	qualunque cosa scrivetela qui in chat fra pochi minuti ci facciamo proprio un
363.023653250774	366.31380804953557	domande e risposte andando avanti quindi la prima fase lo studio preliminare
366.70111436950145	371.1942521994135	capite le persone cercate di entrare letteralmente nella loro mente perché
375.1529641693811	376.9186970684039	questo vi darà un enorme vantaggio competitivo ora io faccio questo
377.92716253443524	381.75768595041325	discorso perché perché assumo e anzi scusatemi presumo che non facciate
381.82387301587306	385.4754285714286	contenuti di intrattenimento o puramente divertenti. Se faccio un contenuto
384.92	389.89450292397663	divertente non è che io non debba conoscere la mia audience, ma strategia
390.1208056872038	396.2954028436019	che consiglio a tutte le persone che fanno puro intrattenimento, puramente
397.72375634517766	401.6537055837564	contenuti comici, ecco testate. Fate 50-100 video veramente, perché su quei
402.14000000000004	407.43458563535916	video lì è molto difficile riuscire a lavorare di strategia, a parte
407.40000000000003	412.53446327683616	seguire i trend perché in quel caso lì si può essere interessante lo studio
412.5	414.02539007092196	dell'audience ma è più interessante lo studio della cultura attuale di tiktok
