start	end	text
1.123758389261745	4.033489932885907	e stavo dicendo che semplicemente
4.4411645569620255	9.914987341772152	negli states tutto quello che accade negli states è poi riportato in italia
9.9	11.263042505592841	e ovviamente con chiave diversa ma non completamente diversa oggi su
19.148413284132843	21.798154981549814	tiktok ci sono un sacco di format per chi non lo sapesse un format è
20.58055666003976	28.41610337972167	semplicemente un tipo di video che viene creato da tantissimi creator e che
28.38	35.118410958904114	segue solitamente un hashtag. Questo è un format. I format più famosi su tiktok
34.44198391420912	39.194691689008046	sono get ready with me che è fatto principalmente dalle ragazze ma anche
39.18	44.254415954415954	da qualche ragazzo che non è altro che vi faccio vedere come mi vesto per fare
44.38052805280528	48.333531353135314	una cosa. Questo è un format. Ultimamente però dato che la piattaforma si sta
48.4805247813411	53.214285714285715	avvicinando sempre di più a un target adulto è esploso il format booktok ma
53.18	57.25339933993399	è letteralmente esploso, tant'è che io sono stato in Feltrinelli a Milano tre
57.26	58.80384039900249	giorni fa c'è una vetrina letteralmente dedicata a booktok, quel è un format no?
63.902230483271374	67.0539033457249	io l'ho anche fatto sul mio canale tiktok e vi dico che è andato abbastanza
67.20120481927711	73.0953734939759	bene ma ce ne sono tanti altri gli unboxing sono un format ma non è che un
73.02	77.35371428571429	format che è nato su tiktok oggi è un format che era nato su tiktok non so
77.34	81.8138080495356	quanti anni fa se qui giochiamo di creatività possiamo fare veramente un
82.2210152284264	87.75502538071066	un sacco di cose interessanti. Un personal trainer può giocare con la
88.64224390243902	94.03536585365853	creatività in questo caso, no? Vuoi applicare un format tipo gli unboxing a
94.1404987531172	100.05521197007481	quello che fai, crei magari delle schede, non lo so, personalizzate o non
99.97999999999999	101.34376731301938	personalizzate per tutti e fai l'unboxing tipo delle schede e dici ok
105.94218181818182	109.8740606060606	qui abbiamo trovato una scheda intermedia quindi magari ti leggi la scheda o la
109.96035087719297	114.73426900584795	fai leggere ad altre persone e gli fai dire boh dimmi se questa scheda è
115.1013422818792	118.71342281879195	intermedia avanzata o base eccetera eccetera o se aggiungeresti o toglieresti
118.68	122.99373801916934	qualcosa o se per uomo o donna cioè giocando con la creatività si può
122.96000000000001	124.2841379310345	veramente fare tantissimo e si può anche stimolare la creatività.
127.50039548022599	132.51451977401132	bene siamo alle 20 e 20 super grazie per avermi ascoltato questo quarto d'ora ma
132.46	134.0452666666667	ci tenevo a dirvi queste cose che per me sono infinitamente interessanti sono
136.48000000000002	140.79291291291293	l'elemente è l'elemento fondante di ogni singolo contenuto su tiktok
141.16	146.6346380697051	poi ce ne sono alcuni altri ma ovviamente li lascio a chi entrarà nel corso
147.24190476190475	150.97371428571427	bene facciamoci un po di domande e risposte quindi a basso mi vedrete
150.95999999999998	154.83326460481098	abbassare lo sguardo solo per leggere le domande perché le ho qui in basso e poi
154.79999999999998	158.35890075376886	vi rispondo e partiamo dalle domande di di di di
