start	end	text
0.08028070175438598	3.7531228070175446	sarà aggiornato nel tempo il corso certo nell'ultima lezione ne parlo ma lo
3.72	8.253993808049534	dico anche qui perché è giusto che lo sappiate il corso rimane sempre super
8.220052770448548	13.97519788918206	aggiornato cosa vuol dire questo ci sarà sempre un momento in cui noi parliamo
14.763086816720257	18.073697749196143	noi intendo io e le persone che sono dentro il corso abbiamo un gruppo
18.04	22.053377926421405	telegram privato quindi voi mi potete scrivere nel gruppo telegram potete
22.04	27.956434540389974	creare i vostri messaggi nel gruppo telegram e avere le risposte sia da parte
27.80186046511628	31.353621262458475	da parte di tutte le altre persone che sono dentro il gruppo Telegram, quindi una
31.279999999999998	35.774	vera e propria community. Ogni volta che uscirà un aggiornamento del corso io
35.7	36.98338624338625	ovviamente sarò lì a comunicarvelo sia via email sia su Telegram.
42.202591549295775	46.434478873239435	Mi aspetto, ma in realtà io ho già in programma, di fare un aggiornamento circa
46.4	51.77460490463215	ogni tre mesi. Ad esempio a brevissimo usciranno alcune lezioni aggiuntive.
51.76	56.5741592920354	Perché usciranno lezioni aggiuntive? Perché arriverà un altro aggiornamento di
56.92118032786885	60.91422950819672	TikTok. Non è che io lo so perché sono super speciale, ma perché semplicemente
60.68	62.26535593220339	ho un modo ogni giorno di parlare con un sacco di persone in questo mondo, anche
64.92096096096097	69.29405405405406	molto vicine a TikTok e quindi sappiamo bene o male, sappiamo, intendo noi
69.28	71.51225373641304	marketer come si muovono le piattaforme
