start	end	text
0.2607669616519174	4.693805309734513	le cose vanno a male ed è uno spreco assurdo. Quindi la cosa principale che vi
4.8	6.950439024390244	consiglio di fare prima di andare a fare la spesa è fate un check del
7.080608365019011	10.232547528517111	frigorifero soprattutto, perché per la dispensa magari ci sono anche cose che
10.200000000000001	13.572584269662922	sono a lungo termine, a lunga conservazione, ma nel frigorifero ci sono
13.56	17.273074204946997	quelle cose che se poi noi le compriamo e le mettiamo lì a un certo punto andranno a
17.240000000000002	21.09319587628866	male perché appunto devono essere raffreddate. Vi consiglio anche di fare un
21.300849420849424	24.332509652509653	check del congelatore perché anche lì a volte mi è capitato di comprare dei
24.28	29.014523076923076	preparati surgelati, ad esempio non so, i piselli surgelati, oppure mi può essere
29.161114551083593	33.35405572755418	capitato il brodo che compro al mercato lo surgelo e quindi insomma magari poi
33.28	36.51243243243243	mi dimenticavo di averlo ed è stato appunto inutile acquistarlo quindi
36.720808080808084	40.51353535353535	questo ve lo consiglio assolutamente. A questo punto stiamo andando a fare la
40.820349716828474	44.7239389158576	spesa dopo aver fatto la nostra lista e ovviamente con noi dobbiamo portare come
45.260912808641976	46.58554706790123	sempre e lo diciamo sempre.
