start	end	text
0.3813620071684588	3.7734767025089604	ma per quanto riguarda ad esempio la frutta e la verdura a talvolta i pack
3.6	4.904347826086957	confezionati sono decisamente più costosi del comprare lo sfuso
8.08173285198556	11.212996389891696	considerando che lo sfuso non vi costa assolutamente niente perché si tratta di
11.180066445182725	15.2134219269103	andare a selezionare anche la quantità di cibo che volete quindi non farlo
15.200000000000001	19.67385093167702	decidere a dei pack preconfezionati è un risparmio innanzitutto per voi perché
19.66	21.22549295774648	ad esempio non so se vi è mai capitato io quando compro le carote trovo sempre
23.36	27.533820598006645	questi pack magari anche di carote bio che talvolta acquisto e sono però tipo
27.52040268456376	31.393355704697985	20 carote. Allora io le carote le consumo un sacco perché le uso per cucinare, mi piace
31.38	35.27337931034482	mangiarle come snack, però magari a volte ce ne sono talmente tante che mi durano
35.480949152542365	39.15335593220339	tantissimo, poi si afflosciano e le uso per i brodi, le vellutate, però a volte
39.12	42.752974910394265	mi piacerebbe comprarne anche un po' di meno, no? Ok, allora in questo caso
43.1212987012987	46.91357142857143	comprare le cose selezionandole voi per primi, quindi scegliendo voi la quantità
47.48210144927536	50.49297101449275	vi aiuterà, oltre al fatto appunto che di solito le cose confezionate costano a
50.44	53.67243243243243	prescindere un po' di più. Altra cosa che vi voglio dare come consiglio per
53.64	58.59431884057971	quanto riguarda frutta e verdura, prediligete il chilometro zero e quindi l'Italia e soprattutto
58.82083601286174	62.853762057877816	la stagionalità. Infatti vi potrà capitare di trovare dei cibi che non sono di stagione
62.82006993006993	66.61328671328671	e che per quel motivo magari costano di più. Però magari voi non sapete che non sono di
66.54	68.20468926553673	stagione, semplicemente li trovate di piace, di nevoglia e li acquistate. No, male male,
71.64	73.42583606557378	andate sempre al supermercato con un occhio di riguardo alla tabella della stagionalità,
75.76	80.33403076923076	non soltanto perché ne beneficerà il vostro organismo e la vostra salute fisica, ma anche
80.28	85.51454038997215	il vostro portafoglio, oltre al fatto che le cose di stagione a chilometro zero hanno un altro sapore.
86.12208469055375	89.71374592833877	Badate bene, il chilometro zero non è necessariamente sinonimo di biologico,
90.20182410423453	93.85368078175895	quindi sicuramente se siete delle persone che hanno a cuore la propria alimentazione e ci
94.04070796460176	98.63421828908554	tengono a spendere magari più nell'alimentazione che nello shopping ad esempio, come nel mio caso,
99.22191950464396	103.15405572755418	io tendo a prediligere il biologico sempre quando mangio, ovviamente anche a seconda
103.22055365044248	105.10798838495576	delle mie possibilità economiche di quel periodo.
