start	end	text
0.22061624649859943	5.1945098039215685	nemmeno perdere tempo. Comunque stabilite fin dal principio il margine minimo che
8.068814589665653	10.736899696048631	volete ottenere dalla rivendita dei prodotti. Quinto passo, una volta fatto il
9.76	15.174713896457767	confronto e deciso il prezzo di rivendita, caricate le foto sul marketplace di
15.320560224089636	20.31450980392157	Facebook, sito pazzesco per rivendere oggetti usati, perché il prodotto sarà
20.64115015974441	24.23258785942492	sempre messo in evidenza tramite le parole chiave che utilizzerete e
24.560000000000002	25.823761194029853	e soprattutto non dovrete pagare né fee né percentuali, nulla.
29.360271186440677	32.87213559322034	Poi ci sono anche altri siti che si possono usare per rivendere i prodotti,
33.32049792531121	35.69029045643153	ma credo che trattengano una piccola percentuale.
36.04	38.55012145748988	Ma secondo me Marketplace basta di avanzi.
39.16059040590406	41.79025830258303	Ultimo passo, aspettate che qualcuno vi contatti,
42.600846560846556	43.686560846560845	prendete un appuntamento
44.32026936026936	47.83205387205387	e solo allora andrete a comprare l'oggetto che vi serve da vendere
48.2	49.063426294820715	e lo consegnerete intascando subito il cash.
51.40062745098039	53.93050980392157	Ovviamente più oggetti avete in vetrina,
54.42033149171271	55.566629834254144	Più saranno le richieste.
56.240613810741685	61.87498721227622	Aspettatevi una media di 2-3 contatti al giorno con un aumento sostanziale il weekend e soprattutto
61.98093959731544	62.44402684563759	il sabato.
62.940280112044825	68.03450980392157	Infatti 73 euro a cui mi riferivo all'inizio del video li ho guadagnati un sabato, anche
68.0	70.73083665338645	perché ho accumulato tutti gli appuntamenti in quelle ore.
71.12020253164556	76.57397468354431	Infatti vi consiglio vivamente di non prendere appuntamenti dispersivi nell'arco della giornata,
76.96000000000001	82.49448818897638	ma scegliete dei giorni e degli orari prestabiliti in cui accumulare tutti gli appuntamenti.
82.92116363636363	85.95214545454544	tranne rare eccezioni se vendete un oggetto dall'ampio margine.
86.3007659574468	88.55029787234042	Per darvi un punto di riferimento a una linea guida,
89.06087649402389	91.39011952191234	considerate che ho scelto un margine minimo di 7 euro
92.26125412541253	95.85306930693069	e che da ogni oggetto ho puntato a guadagnarci più o meno il doppio.
96.20094117647058	98.79105882352941	Ovviamente questi numeri valgono per le grandi città.
99.08	102.93267326732673	Se vivete in una piccola realtà credo che sia un pochino più difficile.
103.56111420612812	108.21403899721449	E qui vi aggiungo anche un'altra chicchetta che è addirittura molto più remunerativa.
108.6407756232687	113.65462603878116	solamente che in questo caso dovrete comprare voi stessi gli oggetti e fare una sorta di
114.70738255033557	115.0496644295302	magazzino.
114.78054380664652	119.27407854984894	Potete applicare lo stesso discorso che vi ho fatto, di comprare un oggetto e fare il
119.46044265593561	126.99557344064385	confronto, a cui sanno voi stessi dei pezzi susciti come Wish, sciti orientali economicissimi
127.32049709302326	129.89110174418605	ma che hanno tempi di spedizione molto molto lunghi.
130.2825088028169	131.43680897887322	Vi porto questi due esempi.
